Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -4.6111  2.7304    -9.0002 -0.4841
      1  -2.3001  1.4600    -4.5802 -0.2491
      2  -1.1385  0.9169    -2.3315 -0.1299
      3  -1.7832  0.6943    -2.4724 -1.3288
      4  -2.0593  0.6362    -2.6340 -1.7328
      5  -2.2189  0.6340    -2.9050 -1.9462
      6  -2.6939  1.0970    -4.8763 -2.1005
      7  -2.4251  0.7887    -3.3162 -2.0676
      8  -2.2940  0.8310    -3.0078 -1.9169
      9  -2.1981  0.7083    -2.6262 -1.8993
     10  -2.1405  0.5577    -2.5055 -1.9032
     11  -2.1435  0.4267    -2.4802 -2.0520
     12  -2.1258  0.5293    -2.3750 -1.9053
     13  -2.1142  0.3923    -2.3726 -1.9437
     14  -2.1098  0.2926    -2.3711 -1.9817
     15  -2.1183  0.2278    -2.3709 -2.1146
     16  -2.1060  0.2334    -2.3666 -2.0239
     17  -2.1047  0.1753    -2.3660 -2.0565
     18  -2.1043  0.1347    -2.3657 -2.0827
     19  -2.1110  0.1032    -2.3658 -2.1193

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.1017  0.0587     0.0068  0.1898
      1   0.1018  0.0587     0.0069  0.1899
      2   0.1023  0.0585     0.0075  0.1899
      3   0.1015  0.0591     0.0059  0.1899
      4   0.1010  0.0592     0.0055  0.1898
      5   0.0994  0.0597     0.0048  0.1895
      6   0.0386  0.0358     0.0001  0.1089
      7   0.0479  0.0373     0.0008  0.1191
      8   0.0469  0.0362     0.0002  0.1153
      9   0.0541  0.0385     0.0018  0.1256
     10   0.0600  0.0389     0.0048  0.1314
     11   0.0657  0.0385     0.0092  0.1358
     12   0.0543  0.0334     0.0055  0.1136
     13   0.0565  0.0328     0.0090  0.1149
     14   0.0585  0.0323     0.0119  0.1161
     15   0.0629  0.0324     0.0150  0.1203
     16   0.0614  0.0318     0.0148  0.1174
     17   0.0624  0.0314     0.0165  0.1180
     18   0.0632  0.0311     0.0178  0.1185
     19   0.0664  0.0311     0.0208  0.1216

