Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -4.6111  2.7304    -9.0002 -0.4841
      1  -2.3001  1.4600    -4.5802 -0.2491
      2  -3.5844  0.8215    -4.7074 -2.6827
      3  -3.0534  0.6204    -3.7524 -2.5831
      4  -2.7645  0.5693    -3.2887 -2.3985
      5  -2.5991  0.5790    -3.0626 -2.1187
      6  -2.6689  0.4011    -3.0621 -2.6388
      7  -2.6381  0.3070    -2.8957 -2.6391
      8  -2.5160  0.8467    -3.0492 -1.6473
      9  -2.3534  0.9352    -2.9337 -1.1967
     10  -2.4419  0.7030    -2.8904 -1.9429
     11  -2.4631  0.5380    -2.8824 -2.2090
     12  -2.4051  0.4617    -2.8309 -2.1857
     13  -2.3391  0.8763    -2.8801 -1.6435
     14  -2.3502  0.6831    -2.8273 -1.9225
     15  -2.3628  0.5411    -2.8041 -2.1179
     16  -2.3796  0.4390    -2.7994 -2.1601
     17  -2.3381  0.4586    -2.6845 -2.1298
     18  -2.2919  0.4613    -2.6321 -2.1136
     19  -2.2204  0.5782    -2.6243 -1.9168

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.1017  0.0587     0.0068  0.1898
      1   0.1018  0.0587     0.0069  0.1899
      2   0.1012  0.0591     0.0057  0.1898
      3   0.1010  0.0590     0.0059  0.1897
      4   0.1009  0.0594     0.0053  0.1898
      5   0.0990  0.0602     0.0044  0.1896
      6   0.1125  0.0562     0.0126  0.1915
      7   0.1207  0.0533     0.0205  0.1925
      8   0.0437  0.0348     0.0002  0.1081
      9   0.0339  0.0287     0.0001  0.0871
     10   0.0403  0.0292     0.0012  0.0931
     11   0.0450  0.0292     0.0037  0.0971
     12   0.0488  0.0307     0.0051  0.1036
     13   0.0233  0.0162     0.0001  0.0508
     14   0.0260  0.0162     0.0010  0.0532
     15   0.0286  0.0163     0.0025  0.0554
     16   0.0311  0.0167     0.0044  0.0587
     17   0.0297  0.0158     0.0039  0.0551
     18   0.0284  0.0148     0.0036  0.0524
     19   0.0234  0.0123     0.0017  0.0421

