Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -4.6400  2.7183    -9.0036 -0.5144
      1  -2.4459  1.5114    -4.8226 -0.2795
      2  -3.7088  0.8473    -4.9494 -2.7014
      3  -3.0627  0.6133    -3.7706 -2.6125
      4  -2.7747  0.5557    -3.2931 -2.4236
      5  -2.9391  0.5028    -3.3908 -2.7154
      6  -2.9562  0.3918    -3.3818 -2.9067
      7  -2.9145  0.2833    -3.1612 -2.9063
      8  -2.9008  0.2107    -3.1540 -2.9065
      9  -2.9013  0.1525    -3.1536 -2.9090
     10  -2.8980  0.1123    -3.1520 -2.9091
     11  -2.9018  0.0796    -3.1520 -2.9133
     12  -2.9024  0.0582    -3.1520 -2.9143
     13  -2.9143  0.1703    -3.1598 -2.9141
     14  -2.9063  0.1228    -3.1545 -2.9140
     15  -2.9032  0.0892    -3.1525 -2.9140
     16  -2.9183  0.2265    -3.1617 -2.9133
     17  -2.9091  0.1668    -3.1561 -2.9134
     18  -2.9057  0.1202    -3.1547 -2.9136
     19  -2.9340  0.2833    -3.2920 -2.9127

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.1023  0.0585     0.0072  0.1899
      1   0.1031  0.0582     0.0080  0.1900
      2   0.1019  0.0587     0.0068  0.1899
      3   0.1012  0.0589     0.0063  0.1898
      4   0.1014  0.0591     0.0061  0.1899
      5   0.1030  0.0584     0.0073  0.1900
      6   0.1116  0.0564     0.0132  0.1914
      7   0.1212  0.0526     0.0238  0.1925
      8   0.1276  0.0496     0.0340  0.1933
      9   0.1293  0.0481     0.0394  0.1934
     10   0.1322  0.0463     0.0456  0.1936
     11   0.1359  0.0442     0.0532  0.1940
     12   0.1386  0.0426     0.0586  0.1943
     13   0.0967  0.0431     0.0280  0.1720
     14   0.1009  0.0418     0.0343  0.1739
     15   0.1042  0.0410     0.0388  0.1755
     16   0.0692  0.0315     0.0196  0.1228
     17   0.0722  0.0308     0.0237  0.1247
     18   0.0731  0.0304     0.0258  0.1252
     19   0.0492  0.0221     0.0131  0.0852

