trialNum matrixIndex leftValue leftTime rightValue rightTime choice
  0 1085 610.00  0.00 800.00  4.30  0
  1  707 400.00  0.00 800.00  4.30  1
  2  655 370.00  0.00 800.00  8.60  1
  3  745 420.00  0.00 800.00  8.60  1
  4  604 340.00  0.00 800.00 17.20  0
  5  764 430.00  0.00 800.00 10.80  1
  6  660 370.00  0.00 800.00 26.00  0
  7  693 390.00  0.00 800.00 12.90  1
  8  677 380.00  0.00 800.00 21.50  0
  9  675 380.00  0.00 800.00 12.90  0
 10  764 430.00  0.00 800.00 10.80  1
 11  876 490.00  0.00 800.00 26.00  0
 12  675 380.00  0.00 800.00 12.90  1
 13  784 440.00  0.00 800.00 17.20  0
 14  657 370.00  0.00 800.00 12.90  1
 15  657 360.00  0.00 800.00 17.20  0
 16  657 370.00  0.00 800.00 17.20  0
 17  728 410.00  0.00 800.00 10.80  0
 18  693 390.00  0.00 800.00 12.90  1
 19  657 370.00  0.00 800.00 12.90  1
