Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -1.5683  1.4755    -4.2637 -0.1566
      1  -2.4187  1.3848    -5.9706 -1.5887
      2  -2.8059  1.4576    -6.8625 -2.0661
      3  -3.0930  1.5731    -7.4864 -2.3209
      4  -2.5045  0.8081    -3.0329 -2.2251
      5  -3.0387  1.4948    -7.1528 -2.1947
      6  -2.7321  1.0444    -4.4601 -2.2748
      7  -2.8236  1.0088    -4.4411 -2.4064
      8  -2.7060  0.7461    -3.1386 -2.4182
      9  -2.7147  1.1324    -5.0899 -2.1883
     10  -2.8393  1.1921    -5.6962 -2.2967
     11  -2.7134  0.8938    -3.3888 -2.3822
     12  -2.7257  0.7761    -3.2083 -2.4259
     13  -2.6664  0.5843    -3.0190 -2.4344
     14  -2.6673  0.4670    -2.9832 -2.5104
     15  -2.6441  0.4528    -2.8977 -2.4600
     16  -2.6211  0.3962    -2.8924 -2.4410
     17  -2.5658  0.6154    -2.8930 -2.3856
     18  -2.6273  0.6061    -2.8978 -2.4045
     19  -2.6406  0.5070    -2.8967 -2.4375

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.0956  0.0615     0.0001  0.1891
      1   0.0915  0.0627     0.0001  0.1885
      2   0.0891  0.0633     0.0001  0.1882
      3   0.0857  0.0636     0.0004  0.1875
      4   0.1052  0.0590     0.0021  0.1905
      5   0.0478  0.0450     0.0000  0.1362
      6   0.0572  0.0448     0.0001  0.1432
      7   0.0610  0.0479     0.0001  0.1535
      8   0.0685  0.0470     0.0008  0.1579
      9   0.0376  0.0282     0.0000  0.0866
     10   0.0350  0.0273     0.0000  0.0823
     11   0.0380  0.0265     0.0001  0.0842
     12   0.0423  0.0279     0.0001  0.0909
     13   0.0456  0.0274     0.0043  0.0934
     14   0.0496  0.0278     0.0080  0.0976
     15   0.0500  0.0277     0.0085  0.0979
     16   0.0523  0.0283     0.0103  0.1018
     17   0.0355  0.0191     0.0033  0.0666
     18   0.0363  0.0195     0.0036  0.0681
     19   0.0392  0.0198     0.0070  0.0717

