Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -5.1466  2.4275    -9.0543 -1.4944
      1  -3.1036  1.3102    -5.1460 -1.2776
      2  -2.0681  0.8374    -3.1439 -1.1470
      3  -2.5739  0.6393    -3.2981 -2.1241
      4  -2.2864  0.5690    -2.7996 -1.9743
      5  -2.4394  0.5395    -2.8811 -2.2287
      6  -2.7430  0.9242    -4.0206 -2.3182
      7  -2.6148  0.9812    -3.8414 -2.1597
      8  -2.5034  0.8394    -3.0563 -2.1524
      9  -2.4307  0.6608    -2.8196 -2.1667
     10  -2.4223  0.5021    -2.7813 -2.3381
     11  -2.3922  0.3828    -2.6359 -2.3539
     12  -2.3914  0.2873    -2.6350 -2.3827
     13  -2.3823  0.2085    -2.6321 -2.3832
     14  -2.3756  0.1567    -2.6280 -2.3834
     15  -2.3777  0.1161    -2.6280 -2.3867
     16  -2.3789  0.0922    -2.6281 -2.3882
     17  -2.3792  0.0741    -2.6283 -2.3888
     18  -2.4022  0.1795    -2.7503 -2.3893
     19  -2.4925  0.3360    -2.8765 -2.3944

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.1020  0.0587     0.0069  0.1899
      1   0.1020  0.0587     0.0068  0.1899
      2   0.1023  0.0587     0.0071  0.1900
      3   0.1018  0.0588     0.0068  0.1899
      4   0.1028  0.0586     0.0074  0.1901
      5   0.1035  0.0583     0.0078  0.1901
      6   0.0492  0.0398     0.0001  0.1260
      7   0.0476  0.0383     0.0001  0.1200
      8   0.0552  0.0405     0.0001  0.1304
      9   0.0617  0.0408     0.0027  0.1364
     10   0.0674  0.0400     0.0080  0.1403
     11   0.0725  0.0396     0.0126  0.1443
     12   0.0767  0.0388     0.0180  0.1472
     13   0.0782  0.0382     0.0213  0.1480
     14   0.0817  0.0379     0.0246  0.1507
     15   0.0848  0.0373     0.0288  0.1529
     16   0.0889  0.0376     0.0321  0.1572
     17   0.0927  0.0378     0.0352  0.1611
     18   0.0627  0.0271     0.0208  0.1086
     19   0.0435  0.0196     0.0111  0.0753

