trialNum matrixIndex leftValue leftTime rightValue rightTime choice
  0  813 460.00  0.00 800.00  2.00  1
  1  753 420.00  0.00 800.00 156.00  0
  2  784 440.00  0.00 800.00 17.20  0
  3  655 370.00  0.00 800.00  8.60  1
  4  693 390.00  0.00 800.00 12.90  0
  5  745 420.00  0.00 800.00  8.60  1
  6  764 430.00  0.00 800.00 10.80  1
  7  693 390.00  0.00 800.00 12.90  0
  8  711 400.00  0.00 800.00 12.90  0
  9  729 410.00  0.00 800.00 12.90  0
 10  691 390.00  0.00 800.00  8.60  1
 11  782 440.00  0.00 800.00 10.80  0
 12  709 400.00  0.00 800.00  8.60  1
 13  782 450.00  0.00 800.00 12.90  0
 14  711 400.00  0.00 800.00 12.90  0
 15  638 360.00  0.00 800.00 10.80  1
 16  711 380.00  0.00 800.00 10.80  1
 17  711 380.00  0.00 800.00 10.80  1
 18  764 430.00  0.00 800.00 10.80  1
 19  782 440.00  0.00 800.00 10.80  1
