trialNum matrixIndex leftValue leftTime rightValue rightTime choice
  0 1105 620.00  0.00 800.00  8.60  0
  1  654 370.00  0.00 800.00  6.44  1
  2  693 390.00  0.00 800.00 12.90  1
  3  695 390.00  0.00 800.00 21.50  1
  4  732 410.00  0.00 800.00 26.00  1
  5  518 290.00  0.00 800.00 104.00  0
  6  589 330.00  0.00 800.00 52.00  0
  7  714 400.00  0.00 800.00 26.00  0
  8  732 410.00  0.00 800.00 26.00  0
  9  659 370.00  0.00 800.00 21.50  0
 10 1420 790.00  0.00 800.00 260.00  0
 11  693 390.00  0.00 800.00 12.90  1
 12  622 350.00  0.00 800.00 17.20  1
 13  677 380.00  0.00 800.00 21.50  1
 14  659 370.00  0.00 800.00 21.50  1
 15  822 460.00  0.00 800.00 26.00  1
 16  823 460.00  0.00 800.00 52.00  0
 17  805 450.00  0.00 800.00 52.00  0
 18  894 500.00  0.00 800.00 26.00  0
 19  840 470.00  0.00 800.00 26.00  1
