Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -6.3046  1.7936    -9.1724 -3.7161
      1  -4.7804  0.9822    -6.2548 -3.5295
      2  -4.1139  0.6886    -4.9839 -3.4487
      3  -3.7221  0.5979    -4.3568 -3.2627
      4  -3.5488  0.5474    -4.0196 -3.1529
      5  -3.7027  0.4596    -4.1166 -3.5211
      6  -3.6746  0.3523    -3.9472 -3.5312
      7  -3.6942  0.2523    -3.9467 -3.6959
      8  -3.6905  0.1850    -3.9456 -3.6964
      9  -3.6278  0.4875    -3.9482 -3.4285
     10  -3.4977  0.6613    -3.9435 -3.0333
     11  -3.4243  0.6090    -3.8993 -2.9575
     12  -3.4538  0.4534    -3.8870 -3.2565
     13  -3.4244  0.3700    -3.7766 -3.2619
     14  -3.4381  0.2757    -3.7706 -3.4292
     15  -3.4465  0.2233    -3.7881 -3.4361
     16  -3.4433  0.1687    -3.7754 -3.4365
     17  -3.4279  0.1682    -3.6837 -3.4335
     18  -3.4240  0.1291    -3.6802 -3.4341
     19  -3.3755  0.3452    -3.6816 -3.1740

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.1018  0.0589     0.0058  0.1899
      1   0.1016  0.0591     0.0050  0.1899
      2   0.1024  0.0591     0.0054  0.1901
      3   0.1011  0.0595     0.0045  0.1899
      4   0.1031  0.0596     0.0053  0.1905
      5   0.1092  0.0575     0.0088  0.1911
      6   0.1173  0.0547     0.0165  0.1921
      7   0.1248  0.0509     0.0293  0.1929
      8   0.1258  0.0500     0.0327  0.1930
      9   0.0650  0.0415     0.0048  0.1418
     10   0.0446  0.0324     0.0005  0.1033
     11   0.0480  0.0351     0.0013  0.1127
     12   0.0533  0.0347     0.0047  0.1166
     13   0.0585  0.0358     0.0071  0.1230
     14   0.0629  0.0351     0.0115  0.1262
     15   0.0678  0.0357     0.0153  0.1318
     16   0.0683  0.0354     0.0165  0.1321
     17   0.0685  0.0354     0.0159  0.1318
     18   0.0715  0.0351     0.0188  0.1342
     19   0.0365  0.0204     0.0049  0.0707

