Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -4.6125  2.7298    -9.0003 -0.4856
      1  -2.3010  1.4594    -4.5802 -0.2499
      2  -3.4483  0.8684    -4.6920 -2.4300
      3  -4.1199  0.6298    -4.8417 -3.6803
      4  -4.4176  0.6095    -5.0890 -4.1168
      5  -4.2227  0.4633    -4.6722 -4.0034
      6  -4.2505  0.3622    -4.6638 -4.2195
      7  -4.2183  0.2510    -4.4745 -4.2198
      8  -4.2142  0.1836    -4.4723 -4.2205
      9  -4.2207  0.1338    -4.4722 -4.2265
     10  -4.2922  0.3506    -4.7140 -4.2259
     11  -4.2432  0.2819    -4.6362 -4.2242
     12  -4.2369  0.2099    -4.6077 -4.2250
     13  -4.2379  0.1607    -4.6035 -4.2267
     14  -4.2355  0.1268    -4.5893 -4.2269
     15  -4.2365  0.1052    -4.5881 -4.2281
     16  -4.2347  0.0904    -4.5743 -4.2282
     17  -4.2352  0.0823    -4.5740 -4.2287
     18  -4.2338  0.0760    -4.5618 -4.2287
     19  -4.2317  0.0702    -4.5389 -4.2287

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.1018  0.0587     0.0069  0.1898
      1   0.1019  0.0587     0.0070  0.1899
      2   0.1015  0.0589     0.0064  0.1898
      3   0.1011  0.0592     0.0054  0.1898
      4   0.1009  0.0598     0.0046  0.1899
      5   0.1037  0.0588     0.0066  0.1903
      6   0.1133  0.0560     0.0133  0.1916
      7   0.1217  0.0525     0.0240  0.1926
      8   0.1233  0.0512     0.0291  0.1927
      9   0.1280  0.0486     0.0378  0.1932
     10   0.0703  0.0409     0.0101  0.1459
     11   0.0771  0.0416     0.0146  0.1532
     12   0.0791  0.0408     0.0182  0.1541
     13   0.0802  0.0403     0.0209  0.1546
     14   0.0810  0.0400     0.0225  0.1550
     15   0.0820  0.0396     0.0242  0.1555
     16   0.0828  0.0393     0.0256  0.1559
     17   0.0834  0.0391     0.0268  0.1561
     18   0.0840  0.0389     0.0280  0.1564
     19   0.0848  0.0386     0.0290  0.1569

