Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -7.0540  1.4479    -7.7710 -5.1401
      1  -5.9209  0.9146    -7.0906 -4.9858
      2  -5.3798  0.7325    -6.1607 -4.7200
      3  -5.0718  0.7166    -5.7166 -4.3269
      4  -5.2498  0.6153    -5.7677 -5.0371
      5  -5.2805  0.4516    -5.7493 -5.1943
      6  -5.2816  0.3352    -5.7231 -5.2314
      7  -5.2904  0.2528    -5.7173 -5.2696
      8  -5.2894  0.1973    -5.7052 -5.2701
      9  -5.2874  0.1596    -5.6915 -5.2705
     10  -5.2870  0.1375    -5.6865 -5.2707
     11  -5.2857  0.1227    -5.6786 -5.2708
     12  -5.2903  0.1089    -5.6797 -5.2748
     13  -5.2899  0.1041    -5.6773 -5.2748
     14  -5.2924  0.0982    -5.6780 -5.2773
     15  -5.2914  0.0950    -5.6729 -5.2773
     16  -5.2909  0.0934    -5.6704 -5.2773
     17  -5.2906  0.0925    -5.6690 -5.2773
     18  -5.2911  0.0915    -5.6691 -5.2777
     19  -5.2906  0.0904    -5.6664 -5.2777

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.1014  0.0593     0.0035  0.1899
      1   0.1001  0.0599     0.0021  0.1897
      2   0.0993  0.0602     0.0016  0.1896
      3   0.0953  0.0614     0.0007  0.1891
      4   0.1044  0.0599     0.0020  0.1906
      5   0.1100  0.0570     0.0103  0.1912
      6   0.1124  0.0554     0.0164  0.1914
      7   0.1147  0.0540     0.0214  0.1916
      8   0.1157  0.0532     0.0238  0.1917
      9   0.1168  0.0525     0.0264  0.1918
     10   0.1173  0.0521     0.0276  0.1918
     11   0.1180  0.0517     0.0290  0.1919
     12   0.1199  0.0508     0.0318  0.1921
     13   0.1201  0.0506     0.0323  0.1921
     14   0.1214  0.0499     0.0345  0.1922
     15   0.1218  0.0496     0.0354  0.1922
     16   0.1220  0.0495     0.0359  0.1923
     17   0.1222  0.0494     0.0362  0.1923
     18   0.1226  0.0491     0.0370  0.1923
     19   0.1228  0.0490     0.0375  0.1923

