Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -4.8155  2.6165    -9.0210 -0.8637
      1  -6.9302  1.4510    -8.3360 -4.9169
      2  -5.7897  0.8680    -7.0661 -4.8008
      3  -5.1137  0.6169    -5.8114 -4.6853
      4  -5.4041  0.5055    -5.9905 -5.1474
      5  -5.5614  0.4960    -6.1536 -5.3739
      6  -5.5091  0.3509    -5.8011 -5.3756
      7  -5.5347  0.2653    -5.7931 -5.5359
      8  -5.5401  0.2020    -5.7922 -5.5391
      9  -5.5421  0.1600    -5.7915 -5.5406
     10  -5.5428  0.1326    -5.7910 -5.5415
     11  -5.5400  0.0971    -5.7900 -5.5415
     12  -5.6374  0.2409    -6.0638 -5.5475
     13  -5.6269  0.1928    -6.0445 -5.5475
     14  -5.6273  0.1764    -6.0431 -5.5483
     15  -5.6203  0.1551    -6.0342 -5.5480
     16  -5.6170  0.1447    -6.0297 -5.5479
     17  -5.6122  0.1359    -6.0235 -5.5477
     18  -5.6128  0.1338    -6.0235 -5.5482
     19  -5.6140  0.1328    -6.0237 -5.5487

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.1023  0.0585     0.0076  0.1899
      1   0.1023  0.0585     0.0077  0.1899
      2   0.1017  0.0588     0.0069  0.1899
      3   0.1015  0.0592     0.0058  0.1899
      4   0.1022  0.0588     0.0068  0.1900
      5   0.1011  0.0593     0.0062  0.1899
      6   0.1125  0.0559     0.0141  0.1915
      7   0.1201  0.0531     0.0220  0.1924
      8   0.1226  0.0514     0.0280  0.1926
      9   0.1240  0.0503     0.0317  0.1927
     10   0.1251  0.0495     0.0347  0.1928
     11   0.1256  0.0491     0.0362  0.1928
     12   0.0689  0.0403     0.0128  0.1448
     13   0.0701  0.0399     0.0151  0.1456
     14   0.0711  0.0397     0.0161  0.1462
     15   0.0722  0.0393     0.0178  0.1468
     16   0.0727  0.0391     0.0189  0.1472
     17   0.0737  0.0389     0.0205  0.1477
     18   0.0745  0.0387     0.0214  0.1483
     19   0.0758  0.0387     0.0223  0.1493

