trialNum matrixIndex leftValue leftTime rightValue rightTime choice
  0 1100 620.00  0.00 800.00  1.00  0
  1  687 390.00  0.00 800.00  2.00  0
  2  597 340.00  0.00 800.00  2.00  0
  3  758 430.00  0.00 800.00  1.00  0
  4  776 440.00  0.00 800.00  1.00  0
  5  776 420.00  0.00 800.00  0.71  0
  6 1160 650.00  0.00 800.00 10.80  0
  7 1412 790.00  0.00 800.00 10.80  0
  8 1412 790.00  0.00 800.00  8.60  0
  9  902 510.00  0.00 800.00  1.00  1
 10 1417 790.00  0.00 800.00 52.00  0
 11 1416 790.00  0.00 800.00 26.00  0
 12 1417 780.00  0.00 800.00 26.00  0
 13 1417 790.00  0.00 800.00 104.00  0
 14  813 460.00  0.00 800.00  2.00  1
 15 1418 790.00  0.00 800.00 104.00  0
 16 1419 790.00  0.00 800.00 156.00  0
 17 1419 780.00  0.00 800.00 260.00  0
 18  867 490.00  0.00 800.00  2.00  0
 19  831 470.00  0.00 800.00  2.00  1
