Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -1.2728  1.9176    -6.6422 -0.0900
      1  -1.9243  2.0986    -7.5867 -0.7381
      2  -2.3330  2.2534    -8.0288 -0.9968
      3  -1.3820  1.1973    -3.2671 -0.9480
      4  -1.8196  1.5801    -6.2048 -1.0846
      5  -1.7664  1.3998    -5.3020 -1.2032
      6  -1.5149  1.0155    -2.2761 -1.1904
      7  -1.4344  0.7672    -1.8050 -1.2274
      8  -1.3657  0.5552    -1.5834 -1.2232
      9  -1.3411  0.4074    -1.5813 -1.2376
     10  -1.3218  0.2967    -1.5764 -1.2344
     11  -1.3114  0.2316    -1.5743 -1.2163
     12  -1.3048  0.1833    -1.5734 -1.2015
     13  -1.3016  0.1439    -1.5730 -1.1977
     14  -1.3207  0.0995    -1.5740 -1.3324
     15  -1.3199  0.0754    -1.5739 -1.3325
     16  -1.3196  0.0592    -1.5739 -1.3326
     17  -1.3202  0.0474    -1.5739 -1.3333
     18  -1.3201  0.0416    -1.5739 -1.3333
     19  -1.3204  0.0366    -1.5739 -1.3337

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.0873  0.0640     0.0000  0.1879
      1   0.0786  0.0651     0.0000  0.1864
      2   0.0722  0.0646     0.0001  0.1846
      3   0.0976  0.0610     0.0001  0.1892
      4   0.0652  0.0545     0.0000  0.1686
      5   0.0734  0.0560     0.0001  0.1747
      6   0.0877  0.0543     0.0001  0.1799
      7   0.0919  0.0524     0.0069  0.1808
      8   0.0991  0.0502     0.0178  0.1828
      9   0.1006  0.0493     0.0223  0.1830
     10   0.1047  0.0479     0.0282  0.1841
     11   0.1096  0.0473     0.0322  0.1860
     12   0.1138  0.0469     0.0355  0.1875
     13   0.1166  0.0462     0.0382  0.1882
     14   0.1238  0.0438     0.0473  0.1897
     15   0.1253  0.0431     0.0498  0.1900
     16   0.1262  0.0426     0.0515  0.1901
     17   0.1265  0.0423     0.0526  0.1902
     18   0.1286  0.0417     0.0554  0.1906
     19   0.1288  0.0415     0.0560  0.1906

