Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -3.2965  2.0030    -6.4918 -0.3496
      1  -4.9614  1.1154    -6.6960 -3.5238
      2  -5.7545  0.7784    -6.8188 -5.0302
      3  -5.2490  0.5880    -5.8984 -4.8592
      4  -4.9578  0.6289    -5.5094 -4.4659
      5  -5.0174  0.4463    -5.4965 -4.8478
      6  -5.0415  0.3399    -5.4894 -5.0095
      7  -5.0330  0.2492    -5.4576 -5.0103
      8  -5.2580  1.1061    -6.7133 -3.4507
      9  -5.3048  0.8598    -6.3064 -4.6067
     10  -5.2892  0.6722    -6.0255 -4.7901
     11  -5.3573  0.5579    -6.0232 -5.0240
     12  -5.2614  0.5212    -5.8237 -4.9774
     13  -5.2958  0.4188    -5.8062 -5.0440
     14  -5.4090  0.5296    -6.0248 -5.1077
     15  -5.5286  0.9231    -6.5924 -4.8435
     16  -5.5657  0.7172    -6.4751 -5.1075
     17  -5.5431  0.5700    -6.2745 -5.1646
     18  -5.6672  0.9240    -6.7586 -4.9827
     19  -5.7070  0.7255    -6.6425 -5.1972

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.1008  0.0592     0.0053  0.1897
      1   0.1005  0.0594     0.0050  0.1897
      2   0.1004  0.0595     0.0051  0.1898
      3   0.1010  0.0594     0.0049  0.1899
      4   0.0950  0.0613     0.0020  0.1891
      5   0.1037  0.0583     0.0079  0.1902
      6   0.1105  0.0560     0.0144  0.1911
      7   0.1130  0.0545     0.0197  0.1913
      8   0.0197  0.0156     0.0000  0.0459
      9   0.0212  0.0152     0.0001  0.0467
     10   0.0231  0.0151     0.0004  0.0480
     11   0.0253  0.0155     0.0013  0.0511
     12   0.0261  0.0156     0.0016  0.0519
     13   0.0280  0.0156     0.0030  0.0537
     14   0.0227  0.0130     0.0013  0.0435
     15   0.0133  0.0085     0.0001  0.0258
     16   0.0140  0.0082     0.0001  0.0260
     17   0.0150  0.0081     0.0006  0.0267
     18   0.0098  0.0056     0.0001  0.0175
     19   0.0103  0.0053     0.0001  0.0177

