Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -3.2965  2.0030    -6.4918 -0.3496
      1  -4.9614  1.1154    -6.6960 -3.5238
      2  -5.7545  0.7784    -6.8188 -5.0302
      3  -6.1669  0.6630    -7.0477 -5.7564
      4  -5.9002  0.5016    -6.4476 -5.6256
      5  -5.7454  0.4743    -6.2106 -5.5380
      6  -5.7994  0.3592    -6.2181 -5.7957
      7  -5.7810  0.2669    -6.0501 -5.7963
      8  -5.5913  0.7557    -6.1250 -5.0256
      9  -5.6552  0.5698    -6.0563 -5.3953
     10  -5.6904  0.4308    -6.0536 -5.5410
     11  -5.7566  0.3810    -6.0853 -5.6004
     12  -5.7676  0.2854    -6.0582 -5.6213
     13  -5.7736  0.2196    -6.0551 -5.6357
     14  -5.7703  0.1706    -6.0514 -5.6377
     15  -5.7743  0.1396    -6.0510 -5.6533
     16  -5.7725  0.1186    -6.0491 -5.6538
     17  -5.7740  0.1065    -6.0490 -5.6608
     18  -5.7718  0.0971    -6.0469 -5.6602
     19  -5.7703  0.0914    -6.0455 -5.6598

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.1008  0.0592     0.0053  0.1897
      1   0.1005  0.0594     0.0050  0.1897
      2   0.1004  0.0595     0.0051  0.1898
      3   0.0999  0.0595     0.0052  0.1897
      4   0.1032  0.0580     0.0080  0.1899
      5   0.1027  0.0584     0.0078  0.1900
      6   0.1141  0.0555     0.0155  0.1917
      7   0.1225  0.0524     0.0244  0.1928
      8   0.0461  0.0348     0.0001  0.1101
      9   0.0506  0.0344     0.0026  0.1137
     10   0.0540  0.0339     0.0072  0.1162
     11   0.0599  0.0364     0.0085  0.1264
     12   0.0614  0.0359     0.0110  0.1272
     13   0.0624  0.0355     0.0131  0.1279
     14   0.0637  0.0352     0.0151  0.1286
     15   0.0649  0.0349     0.0164  0.1294
     16   0.0656  0.0347     0.0176  0.1298
     17   0.0661  0.0346     0.0184  0.1301
     18   0.0672  0.0344     0.0199  0.1307
     19   0.0680  0.0342     0.0211  0.1313

