trialNum matrixIndex leftValue leftTime rightValue rightTime choice
  0  473 270.00  0.00 800.00  4.30  1
  1  663 370.00  0.00 800.00 156.00  0
  2  694 390.00  0.00 800.00 17.20  1
  3  679 380.00  0.00 800.00 52.00  0
  4  732 410.00  0.00 800.00 26.00  1
  5  822 460.00  0.00 800.00 26.00  1
  6  679 380.00  0.00 800.00 52.00  0
  7  804 450.00  0.00 800.00 26.00  0
  8  822 460.00  0.00 800.00 26.00  0
  9  840 470.00  0.00 800.00 26.00  0
 10  749 420.00  0.00 800.00 21.50  0
 11  622 350.00  0.00 800.00 17.20  1
 12  659 370.00  0.00 800.00 21.50  1
 13  696 390.00  0.00 800.00 26.00  1
 14  678 380.00  0.00 800.00 26.00  1
 15  678 380.00  0.00 800.00 52.00  1
 16 1421 790.00  0.00 800.00 520.00  0
 17  823 460.00  0.00 800.00 52.00  0
 18  769 430.00  0.00 800.00 52.00  0
 19  733 410.00  0.00 800.00 52.00  0
