trialNum matrixIndex leftValue leftTime rightValue rightTime choice
  0  956 540.00  0.00 800.00  1.00  1
  1  753 420.00  0.00 800.00 156.00  0
  2  695 390.00  0.00 800.00 21.50  0
  3  744 420.00  0.00 800.00  6.44  0
  4  742 420.00  0.00 800.00  3.00  1
  5  707 400.00  0.00 800.00  4.30  0
  6  724 410.00  0.00 800.00  3.00  0
  7  742 420.00  0.00 800.00  3.00  0
  8  741 420.00  0.00 800.00  2.00  0
  9 1417 790.00  0.00 800.00 52.00  0
 10  597 340.00  0.00 800.00  2.00  1
 11  615 350.00  0.00 800.00  2.00  1
 12  633 360.00  0.00 800.00  2.00  1
 13  634 360.00  0.00 800.00  3.00  0
 14  670 380.00  0.00 800.00  3.00  0
 15  615 350.00  0.00 800.00  2.00  1
 16  706 400.00  0.00 800.00  3.00  0
 17  633 360.00  0.00 800.00  2.00  1
 18  688 390.00  0.00 800.00  3.00  0
 19  688 380.00  0.00 800.00  2.00  0
