trialNum matrixIndex leftValue leftTime rightValue rightTime choice
  0  832 470.00  0.00 800.00  3.00  1
  1  753 420.00  0.00 800.00 156.00  1
  2 1043 580.00  0.00 800.00 520.00  0
  3  701 390.00  0.00 800.00 520.00  1
  4  881 490.00  0.00 800.00 520.00  0
  5  791 440.00  0.00 800.00 520.00  1
  6  899 500.00  0.00 800.00 520.00  0
  7  773 430.00  0.00 800.00 520.00  1
  8  899 510.00  0.00 800.00 260.00  1
  9  899 520.00  0.00 800.00 260.00  1
 10  881 490.00  0.00 800.00 520.00  0
 11  791 440.00  0.00 800.00 520.00  1
 12  881 510.00  0.00 800.00 260.00  1
 13  881 510.00  0.00 800.00 260.00  1
 14  881 500.00  0.00 800.00 260.00  1
 15  881 490.00  0.00 800.00 260.00  1
 16  881 490.00  0.00 800.00 260.00  1
 17  881 490.00  0.00 800.00 260.00  1
 18  881 510.00  0.00 800.00 260.00  1
 19  881 510.00  0.00 800.00 260.00  1
