Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -1.1253  1.5955    -5.1772 -0.0973
      1  -1.5131  1.5474    -5.6608 -0.7103
      2  -1.6649  1.5057    -5.7133 -1.0484
      3  -1.9267  1.6425    -6.5670 -1.2091
      4  -3.2757  2.3991    -8.5402 -1.3453
      5  -5.1999  2.3511    -9.0473 -1.7499
      6  -6.4449  2.0310    -9.0200 -2.5088
      7  -7.2103  1.8076    -5.9054 -3.3145
      8  -7.4022  1.5614    -5.6326 -4.7166
      9  -7.7836  1.3156    -4.4826 -5.9697
     10  -7.1425  1.5107    -9.2031 -4.6576
     11  -7.2645  1.3105    -9.2080 -5.5330
     12  -6.7972  1.2588    -8.8896 -5.1309
     13  -6.4010  1.1509    -8.2446 -4.8307
     14  -6.6831  1.0653    -8.4763 -5.4997
     15  -6.4724  0.9333    -7.9048 -5.4051
     16  -6.6389  0.8454    -8.0527 -5.7910
     17  -6.5247  0.7256    -7.6699 -5.7444
     18  -6.6421  0.6620    -7.7820 -5.9638
     19  -6.5297  0.6079    -7.5399 -5.8750

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.0925  0.0630     0.0001  0.1888
      1   0.0903  0.0633     0.0001  0.1884
      2   0.0929  0.0632     0.0001  0.1890
      3   0.0882  0.0641     0.0001  0.1883
      4   0.0276  0.0341     0.0000  0.0985
      5   0.0073  0.0051     0.0000  0.0133
      6   0.0067  0.0040     0.0000  0.0115
      7   0.0070  0.0040     0.0000  0.0117
      8   0.0075  0.0036     0.0001  0.0120
      9   0.0079  0.0036     0.0001  0.0124
     10   0.0071  0.0033     0.0000  0.0108
     11   0.0074  0.0030     0.0001  0.0110
     12   0.0075  0.0033     0.0001  0.0116
     13   0.0077  0.0035     0.0001  0.0120
     14   0.0080  0.0036     0.0001  0.0125
     15   0.0083  0.0039     0.0002  0.0131
     16   0.0088  0.0041     0.0003  0.0136
     17   0.0092  0.0044     0.0004  0.0143
     18   0.0097  0.0047     0.0005  0.0160
     19   0.0101  0.0049     0.0005  0.0170

