Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -6.6899  1.6924    -8.9554 -4.4491
      1  -5.3776  1.1723    -6.8035 -3.4910
      2  -4.6076  1.1051    -5.6055 -2.0722
      3  -4.1248  1.2251    -5.1061 -1.2071
      4  -3.6921  1.3561    -4.8374 -0.7520
      5  -2.5083  1.4679    -4.4396 -0.3014
      6  -3.4985  0.9460    -4.5942 -2.0399
      7  -3.0346  1.0004    -4.1975 -1.4200
      8  -3.3331  0.7670    -4.2621 -2.5148
      9  -3.1110  0.7765    -3.9365 -2.2267
     10  -3.2139  0.6109    -3.9324 -2.7135
     11  -3.1095  0.5455    -3.6846 -2.6651
     12  -3.1943  0.4661    -3.7372 -2.9104
     13  -3.2639  0.4283    -3.8228 -2.9994
     14  -3.2040  0.3632    -3.6658 -2.9772
     15  -3.1916  0.2874    -3.6495 -2.9837
     16  -3.1834  0.2367    -3.6361 -2.9888
     17  -3.1783  0.2038    -3.6262 -2.9930
     18  -3.1492  0.1795    -3.5517 -2.9762
     19  -3.1712  0.1441    -3.5666 -3.0724

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.0986  0.0601     0.0033  0.1895
      1   0.0963  0.0608     0.0025  0.1892
      2   0.0917  0.0619     0.0016  0.1885
      3   0.0841  0.0631     0.0013  0.1874
      4   0.0709  0.0615     0.0012  0.1837
      5   0.0219  0.0193     0.0003  0.0558
      6   0.0282  0.0237     0.0004  0.0715
      7   0.0203  0.0155     0.0002  0.0472
      8   0.0237  0.0168     0.0005  0.0526
      9   0.0228  0.0162     0.0004  0.0508
     10   0.0258  0.0169     0.0013  0.0544
     11   0.0278  0.0177     0.0018  0.0580
     12   0.0301  0.0183     0.0027  0.0612
     13   0.0313  0.0189     0.0032  0.0636
     14   0.0343  0.0198     0.0047  0.0680
     15   0.0352  0.0195     0.0066  0.0685
     16   0.0361  0.0194     0.0077  0.0690
     17   0.0369  0.0192     0.0084  0.0696
     18   0.0392  0.0200     0.0091  0.0735
     19   0.0418  0.0203     0.0109  0.0761

