trialNum matrixIndex leftValue leftTime rightValue rightTime choice
  0  668 380.00  0.00 800.00  1.00  1
  1  698 390.00  0.00 800.00 104.00  0
  2  656 370.00  0.00 800.00 10.80  0
  3  742 420.00  0.00 800.00  3.00  0
  4  687 390.00  0.00 800.00  2.00  1
  5  652 370.00  0.00 800.00  3.00  0
  6  687 410.00  0.00 800.00  1.00  1
  7  687 410.00  0.00 800.00  1.00  1
  8  687 390.00  0.00 800.00  3.00  0
  9  687 370.00  0.00 800.00  1.00  1
 10  687 390.00  0.00 800.00  1.00  1
 11  687 410.00  0.00 800.00  1.00  1
 12  687 380.00  0.00 800.00  1.00  1
 13  687 410.00  0.00 800.00  1.00  1
 14  687 380.00  0.00 800.00  1.00  1
 15  687 390.00  0.00 800.00  3.00  0
 16  687 370.00  0.00 800.00  3.00  0
 17  687 410.00  0.00 800.00  3.00  0
 18  687 410.00  0.00 800.00  3.00  0
 19  687 390.00  0.00 800.00  1.00  1
