Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -4.6379  2.7171    -9.0031 -0.5268
      1  -2.3238  1.4485    -4.5820 -0.2836
      2  -1.1591  0.9113    -2.3332 -0.1462
      3  -0.6383  0.7281    -1.3284 -0.0850
      4  -1.0055  0.6719    -1.5425 -0.6663
      5  -0.8514  0.6412    -1.2655 -0.5810
      6  -0.8264  0.4780    -1.2437 -0.6049
      7  -0.8135  0.3613    -1.2313 -0.6208
      8  -0.7840  0.2703    -1.0709 -0.6154
      9  -0.7806  0.2120    -1.0632 -0.6209
     10  -0.7796  0.1733    -1.0613 -0.6269
     11  -0.7800  0.1481    -1.0612 -0.6339
     12  -0.7800  0.1334    -1.0610 -0.6368
     13  -0.7807  0.1238    -1.0609 -0.6416
     14  -0.7809  0.1186    -1.0608 -0.6436
     15  -0.7724  0.1045    -1.0531 -0.6399
     16  -0.7663  0.0967    -1.0481 -0.6349
     17  -0.7657  0.0950    -1.0475 -0.6349
     18  -0.7654  0.0940    -1.0472 -0.6350
     19  -0.7659  0.0929    -1.0472 -0.6368

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.1023  0.0585     0.0074  0.1899
      1   0.1028  0.0584     0.0076  0.1900
      2   0.1038  0.0581     0.0086  0.1901
      3   0.1053  0.0575     0.0104  0.1903
      4   0.1012  0.0584     0.0079  0.1896
      5   0.1014  0.0576     0.0091  0.1894
      6   0.1041  0.0563     0.0134  0.1897
      7   0.1059  0.0553     0.0164  0.1899
      8   0.1111  0.0537     0.0217  0.1907
      9   0.1117  0.0533     0.0231  0.1908
     10   0.1124  0.0529     0.0244  0.1908
     11   0.1131  0.0525     0.0258  0.1909
     12   0.1134  0.0523     0.0266  0.1909
     13   0.1139  0.0520     0.0277  0.1910
     14   0.1142  0.0518     0.0282  0.1910
     15   0.1170  0.0508     0.0313  0.1914
     16   0.1206  0.0497     0.0348  0.1919
     17   0.1213  0.0493     0.0360  0.1920
     18   0.1219  0.0489     0.0371  0.1921
     19   0.1221  0.0488     0.0375  0.1921

