Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -2.3500  1.5178    -4.6542 -0.2521
      1  -3.4893  0.9247    -4.7503 -2.4351
      2  -4.0111  0.6898    -4.9045 -3.4429
      3  -4.4036  0.6323    -5.1256 -4.0272
      4  -4.5795  0.6341    -5.3915 -4.2968
      5  -4.9103  0.9502    -6.8168 -4.4200
      6  -4.7272  0.6491    -5.4167 -4.4803
      7  -4.7873  0.5617    -5.4154 -4.5849
      8  -4.7381  0.4033    -5.0921 -4.5967
      9  -4.7531  0.3111    -5.0632 -4.7449
     10  -4.7466  0.2242    -5.0037 -4.7457
     11  -4.7528  0.1735    -5.0033 -4.7520
     12  -4.7434  0.1248    -4.9955 -4.7519
     13  -4.7426  0.0931    -4.9949 -4.7521
     14  -4.7418  0.0710    -4.9941 -4.7522
     15  -4.7428  0.0551    -4.9940 -4.7532
     16  -4.7671  0.1408    -5.1445 -4.7537
     17  -4.7521  0.1048    -5.0038 -4.7531
     18  -4.7507  0.0843    -5.0024 -4.7532
     19  -4.7495  0.0705    -5.0010 -4.7533

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.1006  0.0594     0.0040  0.1897
      1   0.1005  0.0594     0.0038  0.1897
      2   0.1010  0.0592     0.0045  0.1897
      3   0.0976  0.0597     0.0029  0.1890
      4   0.0959  0.0600     0.0026  0.1886
      5   0.0551  0.0496     0.0001  0.1561
      6   0.0681  0.0504     0.0006  0.1649
      7   0.0768  0.0525     0.0026  0.1725
      8   0.0863  0.0511     0.0085  0.1763
      9   0.0930  0.0500     0.0138  0.1788
     10   0.0947  0.0490     0.0178  0.1791
     11   0.1002  0.0481     0.0225  0.1812
     12   0.1058  0.0464     0.0298  0.1829
     13   0.1062  0.0461     0.0311  0.1830
     14   0.1068  0.0457     0.0327  0.1831
     15   0.1079  0.0451     0.0351  0.1833
     16   0.0636  0.0319     0.0170  0.1204
     17   0.0676  0.0318     0.0206  0.1238
     18   0.0681  0.0316     0.0216  0.1241
     19   0.0687  0.0314     0.0226  0.1244

