Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -1.6517  1.8934    -6.7613 -0.1371
      1  -2.6378  2.0342    -7.9265 -1.3269
      2  -3.4216  2.2423    -8.5120 -1.7558
      3  -5.4411  2.1901    -9.0698 -2.4645
      4  -3.9379  1.4290    -6.6727 -2.2536
      5  -4.7337  1.2896    -7.3187 -3.1015
      6  -5.3181  1.2723    -7.9859 -3.7950
      7  -4.9802  0.9495    -6.3883 -3.8259
      8  -4.6802  0.9043    -5.8474 -3.5430
      9  -4.8384  0.7698    -5.8564 -4.0950
     10  -4.7406  0.6471    -5.5076 -4.0951
     11  -4.8312  0.5403    -5.5157 -4.4145
     12  -4.7282  0.4992    -5.3236 -4.3179
     13  -4.7787  0.4102    -5.3318 -4.5042
     14  -4.7296  0.3485    -5.2287 -4.4954
     15  -4.7678  0.2906    -5.2359 -4.5598
     16  -4.7594  0.2378    -5.2181 -4.5641
     17  -4.7288  0.2042    -5.1552 -4.5491
     18  -4.7131  0.1761    -5.0626 -4.5435
     19  -4.7330  0.1429    -5.0787 -4.6062

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.0899  0.0627     0.0001  0.1882
      1   0.0799  0.0636     0.0001  0.1863
      2   0.0653  0.0611     0.0001  0.1814
      3   0.0188  0.0168     0.0001  0.0472
      4   0.0218  0.0196     0.0001  0.0560
      5   0.0171  0.0138     0.0001  0.0406
      6   0.0156  0.0128     0.0001  0.0376
      7   0.0183  0.0138     0.0001  0.0414
      8   0.0174  0.0130     0.0001  0.0393
      9   0.0197  0.0140     0.0001  0.0432
     10   0.0218  0.0147     0.0006  0.0466
     11   0.0242  0.0154     0.0013  0.0501
     12   0.0254  0.0160     0.0016  0.0527
     13   0.0278  0.0165     0.0026  0.0553
     14   0.0301  0.0172     0.0038  0.0592
     15   0.0325  0.0177     0.0056  0.0620
     16   0.0336  0.0175     0.0073  0.0630
     17   0.0359  0.0182     0.0081  0.0665
     18   0.0379  0.0185     0.0091  0.0687
     19   0.0401  0.0186     0.0109  0.0713

