trialNum matrixIndex leftValue leftTime rightValue rightTime choice
  0  757 430.00  0.00 800.00  0.71  1
  1  698 390.00  0.00 800.00 104.00  0
  2  745 420.00  0.00 800.00  8.60  1
  3  822 460.00  0.00 800.00 26.00  0
  4  695 390.00  0.00 800.00 21.50  0
  5  676 380.00  0.00 800.00 17.20  0
  6  693 390.00  0.00 800.00 12.90  0
  7  727 410.00  0.00 800.00  8.60  1
  8  764 430.00  0.00 800.00 10.80  1
  9  693 390.00  0.00 800.00 12.90  1
 10  675 380.00  0.00 800.00 12.90  1
 11  712 400.00  0.00 800.00 17.20  0
 12  675 380.00  0.00 800.00 17.20  0
 13  675 400.00  0.00 800.00 10.80  1
 14  675 370.00  0.00 800.00 17.20  0
 15  675 360.00  0.00 800.00 10.80  1
 16  746 420.00  0.00 800.00 10.80  1
 17  746 430.00  0.00 800.00 12.90  1
 18  712 400.00  0.00 800.00 17.20  0
 19  623 350.00  0.00 800.00 21.50  0
