Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -4.6279  2.7224    -9.0020 -0.5082
      1  -2.3137  1.4524    -4.5803 -0.2665
      2  -3.4578  0.8560    -4.6909 -2.4438
      3  -2.9272  0.6162    -3.6839 -2.3902
      4  -2.6421  0.5058    -3.1635 -2.2845
      5  -2.4876  0.4418    -2.8987 -2.1861
      6  -2.3428  0.4376    -2.7643 -2.0261
      7  -2.3957  0.2998    -2.7717 -2.3773
      8  -2.5728  0.5693    -2.9916 -2.3787
      9  -2.6600  0.5293    -3.0658 -2.4311
     10  -2.6736  0.4233    -3.0506 -2.5590
     11  -2.6457  0.3186    -2.8982 -2.5595
     12  -2.6312  0.2522    -2.8918 -2.5456
     13  -2.6371  0.1873    -2.8915 -2.6418
     14  -2.6309  0.1583    -2.8894 -2.6397
     15  -2.6318  0.1184    -2.8892 -2.6421
     16  -2.6377  0.0863    -2.8894 -2.6488
     17  -2.6431  0.1255    -2.8917 -2.6504
     18  -2.6400  0.0916    -2.8899 -2.6504
     19  -2.6386  0.0680    -2.8890 -2.6505

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.1023  0.0585     0.0075  0.1899
      1   0.1027  0.0584     0.0077  0.1900
      2   0.1021  0.0587     0.0070  0.1899
      3   0.1025  0.0584     0.0080  0.1899
      4   0.1038  0.0580     0.0090  0.1901
      5   0.1057  0.0576     0.0101  0.1905
      6   0.1031  0.0584     0.0085  0.1901
      7   0.1144  0.0546     0.0182  0.1916
      8   0.0615  0.0411     0.0042  0.1389
      9   0.0646  0.0425     0.0053  0.1448
     10   0.0713  0.0432     0.0087  0.1514
     11   0.0770  0.0425     0.0140  0.1553
     12   0.0827  0.0427     0.0180  0.1603
     13   0.0865  0.0418     0.0228  0.1624
     14   0.0912  0.0424     0.0259  0.1672
     15   0.0924  0.0418     0.0284  0.1676
     16   0.0966  0.0412     0.0327  0.1701
     17   0.0807  0.0363     0.0254  0.1455
     18   0.0833  0.0358     0.0290  0.1474
     19   0.0860  0.0355     0.0319  0.1495

