Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -4.9765  2.5313    -9.0379 -1.1531
      1  -2.7837  1.3464    -4.8630 -0.8851
      2  -1.7499  0.8884    -2.8805 -0.6867
      3  -2.3099  0.6495    -3.0374 -1.8571
      4  -2.0250  0.5882    -2.5457 -1.6996
      5  -2.1752  0.5506    -2.6196 -1.9438
      6  -2.1158  0.4146    -2.3743 -1.9367
      7  -2.1107  0.3062    -2.3729 -1.9688
      8  -2.1058  0.2319    -2.3720 -1.9808
      9  -2.1033  0.1817    -2.3715 -1.9890
     10  -2.1037  0.1472    -2.3711 -2.0066
     11  -2.0935  0.1133    -2.3641 -1.9975
     12  -2.0911  0.0959    -2.3626 -1.9963
     13  -2.0878  0.0894    -2.3616 -1.9839
     14  -2.0882  0.0838    -2.3616 -1.9869
     15  -2.0900  0.0785    -2.3617 -1.9982
     16  -2.0895  0.0770    -2.3615 -1.9964
     17  -2.0899  0.0756    -2.3615 -1.9992
     18  -2.0832  0.0840    -2.3611 -1.9659
     19  -2.0809  0.0865    -2.3609 -1.9576

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.1017  0.0587     0.0068  0.1898
      1   0.1020  0.0586     0.0070  0.1899
      2   0.1021  0.0583     0.0078  0.1898
      3   0.1018  0.0585     0.0072  0.1897
      4   0.1024  0.0582     0.0079  0.1898
      5   0.1025  0.0577     0.0085  0.1897
      6   0.1120  0.0551     0.0161  0.1912
      7   0.1149  0.0534     0.0222  0.1914
      8   0.1162  0.0525     0.0253  0.1915
      9   0.1171  0.0519     0.0276  0.1916
     10   0.1186  0.0510     0.0302  0.1918
     11   0.1235  0.0490     0.0367  0.1924
     12   0.1252  0.0480     0.0400  0.1926
     13   0.1290  0.0469     0.0439  0.1932
     14   0.1293  0.0467     0.0447  0.1932
     15   0.1301  0.0461     0.0466  0.1933
     16   0.1315  0.0454     0.0490  0.1934
     17   0.1317  0.0452     0.0496  0.1934
     18   0.1341  0.0450     0.0510  0.1940
     19   0.1366  0.0443     0.0533  0.1943

