Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -4.7760  2.6476    -9.0179 -0.7476
      1  -6.9147  1.4590    -8.3909 -4.8904
      2  -7.9597  0.9426    -4.6597 -6.9007
      3  -8.4922  0.7227    -2.7331 -7.8952
      4  -8.7509  0.6038    -1.8055 -8.2736
      5  -8.9385  0.5527    -1.0928 -8.5915
      6  -8.9691  0.4248    -1.0689 -8.6848
      7  -9.0090  0.3478    -0.9729 -8.7287
      8  -9.0197  0.2839    -0.9634 -8.7397
      9  -9.0440  0.2415    -0.8980 -8.7776
     10  -9.1124  0.1987    -0.6826 -8.9626
     11  -9.1317  0.1716    -0.6320 -8.9798
     12  -9.1361  0.1495    -0.6249 -8.9845
     13  -9.1380  0.1369    -0.6219 -8.9867
     14  -9.1390  0.1301    -0.6206 -8.9878
     15  -9.1522  0.1175    -0.5857 -9.0025
     16  -9.1527  0.1148    -0.5849 -9.0032
     17  -9.1542  0.1121    -0.5816 -9.0055
     18  -9.1578  0.1081    -0.5729 -9.0107
     19  -9.1675  0.0989    -0.5490 -9.0269

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.1025  0.0586     0.0072  0.1899
      1   0.1017  0.0587     0.0069  0.1898
      2   0.1025  0.0584     0.0080  0.1899
      3   0.1047  0.0576     0.0101  0.1902
      4   0.1085  0.0562     0.0138  0.1907
      5   0.1115  0.0555     0.0157  0.1912
      6   0.1155  0.0534     0.0225  0.1916
      7   0.1231  0.0513     0.0297  0.1928
      8   0.1253  0.0498     0.0350  0.1930
      9   0.1311  0.0477     0.0419  0.1938
     10   0.1341  0.0467     0.0455  0.1942
     11   0.1389  0.0450     0.0514  0.1948
     12   0.1415  0.0433     0.0571  0.1951
     13   0.1429  0.0422     0.0608  0.1951
     14   0.1437  0.0415     0.0630  0.1952
     15   0.1471  0.0401     0.0679  0.1956
     16   0.1477  0.0396     0.0696  0.1957
     17   0.1492  0.0386     0.0728  0.1958
     18   0.1515  0.0374     0.0772  0.1960
     19   0.1541  0.0362     0.0814  0.1963

