Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -5.4576  2.2525    -9.0858 -2.0909
      1  -7.2982  1.2795    -6.9952 -5.6396
      2  -6.2855  0.8146    -7.3575 -5.5454
      3  -6.8276  0.6935    -7.6236 -6.4402
      4  -6.6639  0.5688    -7.2253 -6.3809
      5  -6.8219  0.5465    -7.3254 -6.6518
      6  -6.8479  0.4115    -7.3142 -6.6997
      7  -6.8599  0.3203    -7.3058 -6.7287
      8  -6.8655  0.2598    -7.2989 -6.7506
      9  -6.8677  0.2214    -7.2936 -6.7638
     10  -6.8692  0.1954    -7.2885 -6.7868
     11  -6.8694  0.1787    -7.2843 -6.8011
     12  -6.8702  0.1660    -7.2805 -6.8320
     13  -6.8697  0.1584    -7.2776 -6.8400
     14  -6.8701  0.1510    -7.2747 -6.8460
     15  -6.8696  0.1466    -7.2725 -6.8463
     16  -6.8699  0.1413    -7.2702 -6.8476
     17  -6.8697  0.1375    -7.2681 -6.8482
     18  -6.8699  0.1335    -7.2662 -6.8492
     19  -6.8700  0.1301    -7.2645 -6.8500

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.1017  0.0587     0.0067  0.1898
      1   0.1018  0.0588     0.0068  0.1898
      2   0.1006  0.0593     0.0054  0.1897
      3   0.0994  0.0599     0.0045  0.1896
      4   0.1038  0.0582     0.0073  0.1901
      5   0.1052  0.0577     0.0077  0.1902
      6   0.1083  0.0560     0.0133  0.1906
      7   0.1104  0.0548     0.0175  0.1908
      8   0.1121  0.0538     0.0211  0.1909
      9   0.1132  0.0531     0.0233  0.1910
     10   0.1147  0.0523     0.0260  0.1912
     11   0.1158  0.0517     0.0280  0.1913
     12   0.1172  0.0510     0.0301  0.1915
     13   0.1178  0.0507     0.0313  0.1915
     14   0.1190  0.0501     0.0332  0.1917
     15   0.1194  0.0499     0.0342  0.1917
     16   0.1203  0.0494     0.0356  0.1918
     17   0.1209  0.0491     0.0367  0.1919
     18   0.1217  0.0487     0.0379  0.1920
     19   0.1224  0.0483     0.0390  0.1920

