Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -1.7576  1.3212    -3.5596 -0.1869
      1  -2.6444  0.9464    -3.8147 -1.8691
      2  -3.0528  0.8237    -4.0928 -2.5775
      3  -3.3823  0.8742    -4.7404 -2.9447
      4  -3.2164  0.6906    -3.6826 -2.9307
      5  -3.1608  0.5196    -3.4229 -2.9395
      6  -3.1181  0.5182    -3.4176 -2.9001
      7  -3.1271  0.3828    -3.4157 -2.9447
      8  -3.1460  0.2894    -3.4158 -3.0024
      9  -3.1380  0.2179    -3.4138 -3.0026
     10  -3.1104  0.2257    -3.4116 -2.9543
     11  -3.1129  0.1773    -3.4115 -2.9623
     12  -3.1344  0.1364    -3.4129 -3.0086
     13  -3.1356  0.1131    -3.4128 -3.0163
     14  -3.1341  0.1007    -3.4126 -3.0133
     15  -3.1474  0.0767    -3.4133 -3.1004
     16  -3.1551  0.0573    -3.4138 -3.1682
     17  -3.1564  0.0502    -3.4138 -3.1696
     18  -3.1557  0.0498    -3.4137 -3.1689
     19  -3.1533  0.0545    -3.4136 -3.1665

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.1003  0.0598     0.0011  0.1897
      1   0.0991  0.0604     0.0002  0.1896
      2   0.0982  0.0608     0.0003  0.1895
      3   0.0888  0.0621     0.0001  0.1877
      4   0.1044  0.0604     0.0013  0.1908
      5   0.1138  0.0570     0.0099  0.1920
      6   0.1075  0.0572     0.0095  0.1906
      7   0.1141  0.0540     0.0199  0.1913
      8   0.1213  0.0513     0.0290  0.1923
      9   0.1249  0.0495     0.0354  0.1927
     10   0.1191  0.0504     0.0319  0.1916
     11   0.1211  0.0491     0.0362  0.1918
     12   0.1263  0.0474     0.0420  0.1925
     13   0.1272  0.0467     0.0440  0.1926
     14   0.1293  0.0458     0.0470  0.1929
     15   0.1324  0.0445     0.0513  0.1933
     16   0.1344  0.0435     0.0549  0.1935
     17   0.1350  0.0431     0.0563  0.1936
     18   0.1379  0.0420     0.0598  0.1940
     19   0.1410  0.0413     0.0628  0.1946

