trialNum matrixIndex leftValue leftTime rightValue rightTime choice
  0  213 120.00  0.00 800.00 156.00  0
  1  654 370.00  0.00 800.00  6.44  1
  2  693 390.00  0.00 800.00 12.90  1
  3  695 390.00  0.00 800.00 21.50  0
  4  783 440.00  0.00 800.00 12.90  1
  5  676 380.00  0.00 800.00 17.20  1
  6  713 400.00  0.00 800.00 21.50  0
  7  713 400.00  0.00 800.00 26.00  0
  8  676 380.00  0.00 800.00 17.20  1
  9  676 360.00  0.00 800.00 12.90  1
 10  642 360.00  0.00 800.00 26.00  0
 11  784 440.00  0.00 800.00 17.20  1
 12  713 400.00  0.00 800.00 21.50  1
 13  713 380.00  0.00 800.00 26.00  0
 14  713 420.00  0.00 800.00 26.00  0
 15  713 390.00  0.00 800.00 26.00  0
 16  713 390.00  0.00 800.00 26.00  0
 17  713 420.00  0.00 800.00 17.20  0
 18  731 410.00  0.00 800.00 21.50  0
 19  747 420.00  0.00 800.00 12.90  1
