Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -1.7576  1.3212    -3.5596 -0.1869
      1  -2.6444  0.9464    -3.8147 -1.8691
      2  -3.0528  0.8237    -4.0928 -2.5775
      3  -2.8320  0.7068    -3.3509 -2.4813
      4  -2.9801  0.6859    -3.4410 -2.7184
      5  -2.9769  0.5376    -3.3910 -2.9067
      6  -2.9270  0.3896    -3.1604 -2.9069
      7  -2.9106  0.2780    -3.1564 -2.9075
      8  -2.9107  0.2046    -3.1559 -2.9127
      9  -2.9079  0.1497    -3.1555 -2.9132
     10  -2.9029  0.1066    -3.1525 -2.9132
     11  -2.9400  0.3564    -3.2830 -2.9120
     12  -3.0776  0.6665    -3.5315 -2.9128
     13  -3.0111  0.5498    -3.4046 -2.9116
     14  -2.9773  0.4102    -3.3802 -2.9125
     15  -2.9486  0.3142    -3.3439 -2.9124
     16  -2.9300  0.2374    -3.2921 -2.9123
     17  -2.9094  0.2119    -3.1573 -2.9107
     18  -2.9035  0.1588    -3.1540 -2.9109
     19  -2.9041  0.1185    -3.1539 -2.9129

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.1003  0.0598     0.0011  0.1897
      1   0.0991  0.0604     0.0002  0.1896
      2   0.0982  0.0608     0.0003  0.1895
      3   0.1045  0.0590     0.0027  0.1904
      4   0.1055  0.0590     0.0024  0.1906
      5   0.1144  0.0563     0.0097  0.1919
      6   0.1235  0.0519     0.0252  0.1928
      7   0.1262  0.0498     0.0340  0.1930
      8   0.1305  0.0472     0.0429  0.1934
      9   0.1311  0.0466     0.0449  0.1934
     10   0.1344  0.0446     0.0515  0.1938
     11   0.0802  0.0408     0.0173  0.1539
     12   0.0471  0.0276     0.0017  0.0934
     13   0.0511  0.0274     0.0066  0.0966
     14   0.0537  0.0266     0.0116  0.0984
     15   0.0564  0.0262     0.0154  0.1006
     16   0.0585  0.0259     0.0182  0.1022
     17   0.0607  0.0265     0.0195  0.1056
     18   0.0629  0.0264     0.0220  0.1076
     19   0.0648  0.0261     0.0244  0.1090

