Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -5.2536  2.3668    -9.0651 -1.7002
      1  -3.3355  1.3110    -5.3997 -1.5005
      2  -2.3014  0.8281    -3.4012 -1.3854
      3  -1.7750  0.6644    -2.4501 -1.3289
      4  -2.0438  0.5863    -2.5915 -1.7374
      5  -2.1911  0.5570    -2.7267 -1.9501
      6  -2.1199  0.4126    -2.3758 -1.9405
      7  -2.0903  0.3465    -2.3654 -1.9162
      8  -2.0896  0.2563    -2.3646 -1.9403
      9  -2.0817  0.1969    -2.3622 -1.9390
     10  -2.0700  0.1743    -2.3607 -1.9196
     11  -2.0729  0.1399    -2.3608 -1.9302
     12  -2.0619  0.1336    -2.3598 -1.9138
     13  -2.0629  0.1196    -2.3598 -1.9166
     14  -2.0652  0.1102    -2.3599 -1.9212
     15  -2.0640  0.1072    -2.3598 -1.9198
     16  -2.0660  0.1032    -2.3599 -1.9232
     17  -2.0657  0.1024    -2.3598 -1.9227
     18  -2.0647  0.1026    -2.3598 -1.9214
     19  -2.0647  0.1024    -2.3597 -1.9213

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.1016  0.0588     0.0065  0.1898
      1   0.1017  0.0588     0.0067  0.1898
      2   0.1018  0.0587     0.0070  0.1898
      3   0.1019  0.0587     0.0072  0.1899
      4   0.1018  0.0584     0.0074  0.1898
      5   0.1006  0.0584     0.0073  0.1894
      6   0.1115  0.0555     0.0150  0.1911
      7   0.1175  0.0542     0.0202  0.1923
      8   0.1203  0.0524     0.0266  0.1925
      9   0.1242  0.0506     0.0323  0.1930
     10   0.1267  0.0503     0.0347  0.1936
     11   0.1283  0.0491     0.0385  0.1937
     12   0.1299  0.0491     0.0397  0.1941
     13   0.1305  0.0486     0.0414  0.1941
     14   0.1316  0.0478     0.0437  0.1942
     15   0.1333  0.0471     0.0458  0.1944
     16   0.1341  0.0465     0.0479  0.1944
     17   0.1350  0.0460     0.0492  0.1945
     18   0.1363  0.0455     0.0507  0.1946
     19   0.1367  0.0452     0.0515  0.1947

