Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -6.3509  1.7684    -9.1770 -3.8097
      1  -4.9560  1.0171    -6.5050 -3.6772
      2  -4.1814  0.6867    -5.0286 -3.5007
      3  -4.5068  0.5498    -5.1700 -4.1935
      4  -4.7735  0.5773    -5.4220 -4.5152
      5  -4.7106  0.4303    -5.0357 -4.5186
      6  -4.7024  0.3225    -4.9980 -4.5303
      7  -4.7100  0.2398    -4.9973 -4.5545
      8  -4.7042  0.1890    -4.9920 -4.5555
      9  -4.7067  0.1515    -4.9918 -4.5639
     10  -4.7089  0.1269    -4.9917 -4.5724
     11  -4.7082  0.1132    -4.9909 -4.5735
     12  -4.7100  0.1029    -4.9909 -4.5804
     13  -4.7106  0.0977    -4.9909 -4.5832
     14  -4.7102  0.0947    -4.9904 -4.5835
     15  -4.7100  0.0931    -4.9901 -4.5839
     16  -4.7108  0.0908    -4.9902 -4.5873
     17  -4.7100  0.0907    -4.9898 -4.5852
     18  -4.7098  0.0905    -4.9897 -4.5849
     19  -4.7093  0.0909    -4.9896 -4.5833

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.1012  0.0590     0.0054  0.1898
      1   0.1010  0.0591     0.0051  0.1897
      2   0.1004  0.0591     0.0047  0.1895
      3   0.1022  0.0586     0.0063  0.1899
      4   0.0958  0.0597     0.0032  0.1886
      5   0.1075  0.0572     0.0097  0.1907
      6   0.1119  0.0550     0.0168  0.1911
      7   0.1138  0.0537     0.0216  0.1913
      8   0.1183  0.0520     0.0267  0.1919
      9   0.1189  0.0515     0.0286  0.1919
     10   0.1197  0.0510     0.0303  0.1920
     11   0.1206  0.0504     0.0323  0.1921
     12   0.1212  0.0500     0.0338  0.1921
     13   0.1214  0.0498     0.0345  0.1921
     14   0.1224  0.0492     0.0361  0.1922
     15   0.1229  0.0489     0.0371  0.1923
     16   0.1232  0.0487     0.0378  0.1923
     17   0.1253  0.0479     0.0401  0.1926
     18   0.1265  0.0474     0.0418  0.1927
     19   0.1282  0.0468     0.0436  0.1930

