trialNum matrixIndex leftValue leftTime rightValue rightTime choice
  0 1017 570.00  0.00 800.00 12.90  1
  1  791 440.00  0.00 800.00 520.00  0
  2  663 370.00  0.00 800.00 156.00  0
  3  769 430.00  0.00 800.00 52.00  1
  4  698 390.00  0.00 800.00 104.00  1
  5  663 370.00  0.00 800.00 156.00  0
  6  698 400.00  0.00 800.00 156.00  0
  7  698 400.00  0.00 800.00 52.00  1
  8  698 370.00  0.00 800.00 156.00  0
  9  698 370.00  0.00 800.00 52.00  1
 10  698 400.00  0.00 800.00 52.00  1
 11  698 410.00  0.00 800.00 156.00  0
 12  698 410.00  0.00 800.00 52.00  1
 13  698 380.00  0.00 800.00 52.00  1
 14  698 400.00  0.00 800.00 156.00  0
 15  698 410.00  0.00 800.00 156.00  0
 16  698 400.00  0.00 800.00 52.00  1
 17  698 370.00  0.00 800.00 156.00  0
 18  698 380.00  0.00 800.00 156.00  0
 19  698 370.00  0.00 800.00 156.00  0
