Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -2.8605  1.8868    -5.9732 -0.2969
      1  -4.3441  1.2956    -7.1802 -2.9774
      2  -3.4688  0.7408    -4.2826 -2.9065
      3  -3.1765  0.6263    -3.7813 -2.7505
      4  -3.4616  0.6209    -3.9445 -3.1858
      5  -3.4908  0.4900    -3.9314 -3.4276
      6  -3.4398  0.3520    -3.6890 -3.4278
      7  -3.4299  0.2565    -3.6864 -3.4286
      8  -3.3648  1.2082    -6.1336 -2.1225
      9  -3.2744  0.9350    -4.1604 -2.4074
     10  -3.2895  0.7200    -3.9093 -2.8172
     11  -3.3024  0.5665    -3.8619 -2.9772
     12  -3.2218  0.5348    -3.6816 -2.9362
     13  -3.1745  0.4471    -3.6328 -2.9309
     14  -3.1938  0.3536    -3.6319 -3.0118
     15  -3.2326  0.3476    -3.6593 -3.1652
     16  -3.1948  0.2905    -3.6077 -3.1459
     17  -3.2577  0.3851    -3.6693 -3.1684
     18  -3.2830  0.3469    -3.6755 -3.1770
     19  -3.2353  0.3069    -3.6511 -3.1734

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.0984  0.0598     0.0041  0.1894
      1   0.0961  0.0603     0.0035  0.1890
      2   0.1004  0.0595     0.0039  0.1897
      3   0.1015  0.0592     0.0049  0.1899
      4   0.0978  0.0594     0.0033  0.1890
      5   0.1076  0.0574     0.0095  0.1907
      6   0.1179  0.0539     0.0195  0.1921
      7   0.1196  0.0526     0.0246  0.1922
      8   0.0231  0.0196     0.0000  0.0573
      9   0.0249  0.0193     0.0001  0.0586
     10   0.0279  0.0192     0.0001  0.0610
     11   0.0306  0.0193     0.0018  0.0638
     12   0.0322  0.0203     0.0022  0.0673
     13   0.0351  0.0211     0.0036  0.0716
     14   0.0381  0.0213     0.0066  0.0747
     15   0.0380  0.0210     0.0070  0.0740
     16   0.0412  0.0219     0.0082  0.0787
     17   0.0328  0.0170     0.0054  0.0606
     18   0.0338  0.0170     0.0070  0.0615
     19   0.0359  0.0177     0.0078  0.0651

