Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -5.6499  2.1464    -9.1053 -2.4605
      1  -3.9950  1.2343    -5.9429 -2.2849
      2  -2.9629  0.7698    -3.9465 -2.1605
      3  -2.5422  0.6284    -3.1650 -2.1147
      4  -2.8083  0.5300    -3.3342 -2.5290
      5  -2.6577  0.5169    -3.0793 -2.4238
      6  -2.6804  0.3901    -3.0703 -2.6424
      7  -2.6474  0.2898    -2.8959 -2.6424
      8  -2.6355  0.2286    -2.8903 -2.6418
      9  -2.6363  0.1638    -2.8900 -2.6445
     10  -2.6361  0.1204    -2.8897 -2.6459
     11  -2.5856  0.3210    -2.8893 -2.4165
     12  -2.5870  0.2462    -2.8886 -2.4269
     13  -2.5909  0.1939    -2.8885 -2.4368
     14  -2.5113  0.2323    -2.8787 -2.3993
     15  -2.4253  0.2150    -2.8298 -2.3895
     16  -2.3955  0.1653    -2.7108 -2.3880
     17  -2.3916  0.1253    -2.6819 -2.3881
     18  -2.3885  0.0979    -2.6436 -2.3882
     19  -2.3942  0.0951    -2.7143 -2.3893

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.1013  0.0590     0.0059  0.1898
      1   0.1015  0.0589     0.0063  0.1898
      2   0.1013  0.0591     0.0059  0.1898
      3   0.1025  0.0590     0.0066  0.1901
      4   0.1034  0.0583     0.0079  0.1901
      5   0.1040  0.0582     0.0079  0.1902
      6   0.1139  0.0554     0.0156  0.1917
      7   0.1222  0.0522     0.0253  0.1927
      8   0.1289  0.0499     0.0333  0.1936
      9   0.1306  0.0483     0.0391  0.1937
     10   0.1316  0.0474     0.0422  0.1938
     11   0.0751  0.0414     0.0153  0.1525
     12   0.0775  0.0408     0.0188  0.1540
     13   0.0798  0.0404     0.0217  0.1555
     14   0.0653  0.0319     0.0186  0.1222
     15   0.0639  0.0302     0.0189  0.1168
     16   0.0678  0.0306     0.0219  0.1214
     17   0.0686  0.0303     0.0233  0.1219
     18   0.0694  0.0300     0.0247  0.1223
     19   0.0717  0.0308     0.0261  0.1264

