trialNum matrixIndex leftValue leftTime rightValue rightTime choice
  0 1306 730.00  0.00 800.00 17.20  0
  1  693 390.00  0.00 800.00 12.90  1
  2  769 430.00  0.00 800.00 52.00  1
  3  663 370.00  0.00 800.00 156.00  0
  4  608 340.00  0.00 800.00 104.00  0
  5  751 420.00  0.00 800.00 52.00  1
  6  626 350.00  0.00 800.00 104.00  0
  7  751 440.00  0.00 800.00 26.00  1
  8  751 430.00  0.00 800.00 26.00  1
  9  626 350.00  0.00 800.00 104.00  0
 10  751 430.00  0.00 800.00 26.00  1
 11  751 410.00  0.00 800.00 26.00  1
 12  751 440.00  0.00 800.00 26.00  1
 13  751 420.00  0.00 800.00 104.00  0
 14  751 410.00  0.00 800.00 104.00  0
 15  751 430.00  0.00 800.00 26.00  1
 16  751 410.00  0.00 800.00 26.00  1
 17  751 400.00  0.00 800.00 104.00  0
 18  751 410.00  0.00 800.00 104.00  0
 19  769 430.00  0.00 800.00 52.00  0
