Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -6.1316  1.8836    -9.1543 -3.3899
      1  -4.6096  1.0595    -6.2388 -3.2441
      2  -3.8212  0.7126    -4.7241 -3.1702
      3  -3.4168  0.6089    -4.0181 -2.9752
      4  -3.5877  0.4854    -4.1052 -3.3713
      5  -3.4451  0.4688    -3.8765 -3.2482
      6  -3.6683  0.8586    -4.6327 -3.1767
      7  -3.6132  1.3473    -6.9702 -1.9343
      8  -4.5594  2.7204    -8.9858 -0.4788
      9  -4.6099  2.7332    -9.0016 -0.4823
     10  -4.5686  2.7327    -8.9920 -0.4732
     11  -4.6088  2.7306    -9.0002 -0.4835
     12  -4.6494  2.7320    -9.0100 -0.4920
     13  -4.6110  2.7367    -9.0033 -0.4803
     14  -4.6520  2.7366    -9.0124 -0.4896
     15  -4.6929  2.7359    -9.0211 -0.4993
     16  -4.7327  2.7324    -9.0285 -0.5104
     17  -4.6923  2.7319    -9.0192 -0.5013
     18  -4.6523  2.7348    -9.0116 -0.4905
     19  -4.6929  2.7356    -9.0210 -0.4994

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.1009  0.0592     0.0053  0.1897
      1   0.1007  0.0592     0.0051  0.1897
      2   0.1009  0.0592     0.0051  0.1897
      3   0.1007  0.0594     0.0048  0.1897
      4   0.1052  0.0580     0.0083  0.1904
      5   0.1060  0.0576     0.0085  0.1905
      6   0.0523  0.0422     0.0001  0.1333
      7   0.0246  0.0247     0.0000  0.0704
      8   0.0002  0.0007     0.0000  0.0001
      9   0.0001  0.0001     0.0000  0.0001
     10   0.0001  0.0001     0.0000  0.0001
     11   0.0001  0.0001     0.0000  0.0001
     12   0.0001  0.0001     0.0000  0.0001
     13   0.0001  0.0000     0.0000  0.0001
     14   0.0001  0.0000     0.0000  0.0001
     15   0.0001  0.0000     0.0000  0.0001
     16   0.0001  0.0000     0.0000  0.0001
     17   0.0001  0.0000     0.0000  0.0001
     18   0.0001  0.0000     0.0000  0.0001
     19   0.0001  0.0000     0.0000  0.0001

