trialNum matrixIndex leftValue leftTime rightValue rightTime choice
  0  695 390.00  0.00 800.00 21.50  0
  1  707 400.00  0.00 800.00  4.30  0
  2  687 390.00  0.00 800.00  2.00  0
  3  597 340.00  0.00 800.00  2.00  0
  4  758 430.00  0.00 800.00  1.00  0
  5  758 410.00  0.00 800.00  0.71  0
  6 1413 790.00  0.00 800.00 12.90  0
  7 1414 790.00  0.00 800.00 17.20  0
  8 1414 790.00  0.00 800.00 12.90  0
  9  795 450.00  0.00 800.00  2.00  0
 10  902 510.00  0.00 800.00  1.00  0
 11  866 490.00  0.00 800.00  1.00  1
 12 1416 790.00  0.00 800.00 26.00  0
 13  867 490.00  0.00 800.00  2.00  0
 14 1028 580.00  0.00 800.00  1.00  1
 15 1417 790.00  0.00 800.00 52.00  1
 16 1417 780.00  0.00 800.00 104.00  0
 17 1417 790.00  0.00 800.00 104.00  0
 18 1417 790.00  0.00 800.00 26.00  0
 19 1417 770.00  0.00 800.00 104.00  1
