Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -5.6260  2.1590    -9.1028 -2.4156
      1  -3.8396  1.1864    -5.6856 -2.2324
      2  -4.7437  0.7531    -5.7718 -3.9723
      3  -4.2038  0.5785    -4.8383 -3.7720
      4  -3.9284  0.6151    -4.4597 -3.4496
      5  -3.6553  0.9821    -4.6209 -2.2569
      6  -3.7945  0.7312    -4.4412 -3.2679
      7  -3.6946  0.6635    -4.1970 -3.2036
      8  -3.7200  0.4893    -4.1775 -3.4848
      9  -3.7221  0.3672    -4.1650 -3.5512
     10  -3.7261  0.2819    -4.1583 -3.6341
     11  -3.7180  0.2179    -4.1422 -3.6425
     12  -3.7216  0.1767    -4.1404 -3.6920
     13  -3.7227  0.1507    -4.1388 -3.6943
     14  -3.7191  0.1310    -4.1295 -3.6944
     15  -3.7198  0.1214    -4.1289 -3.6955
     16  -3.7212  0.1147    -4.1286 -3.6971
     17  -3.7219  0.1108    -4.1283 -3.6981
     18  -3.7223  0.1084    -4.1279 -3.6987
     19  -3.7210  0.1052    -4.1239 -3.6987

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.1012  0.0590     0.0059  0.1898
      1   0.1011  0.0591     0.0058  0.1898
      2   0.1008  0.0591     0.0056  0.1897
      3   0.1002  0.0594     0.0048  0.1896
      4   0.0937  0.0604     0.0025  0.1883
      5   0.0444  0.0416     0.0001  0.1283
      6   0.0546  0.0431     0.0001  0.1385
      7   0.0593  0.0451     0.0007  0.1469
      8   0.0650  0.0445     0.0044  0.1505
      9   0.0678  0.0438     0.0083  0.1520
     10   0.0707  0.0433     0.0114  0.1539
     11   0.0720  0.0428     0.0140  0.1546
     12   0.0740  0.0425     0.0159  0.1558
     13   0.0751  0.0422     0.0173  0.1563
     14   0.0759  0.0420     0.0187  0.1568
     15   0.0765  0.0418     0.0197  0.1570
     16   0.0774  0.0416     0.0210  0.1575
     17   0.0780  0.0415     0.0216  0.1579
     18   0.0784  0.0414     0.0222  0.1581
     19   0.0788  0.0412     0.0227  0.1583

