Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -5.5103  2.2232    -9.0911 -2.1923
      1  -7.4205  1.2268    -6.5472 -5.8818
      2  -6.4087  0.7986    -7.3916 -5.7746
      3  -5.9882  0.6637    -6.6606 -5.5608
      4  -5.6770  0.7314    -6.2838 -4.8998
      5  -5.1301  1.2457    -6.2786 -2.4363
      6  -4.2190  1.6436    -6.7049 -1.2629
      7  -4.7507  1.2863    -6.4848 -2.4032
      8  -5.0131  1.0624    -6.3129 -3.4455
      9  -5.2105  0.9441    -6.3277 -4.1287
     10  -5.3089  0.7787    -6.2775 -4.6494
     11  -5.2578  0.6424    -6.0316 -4.7297
     12  -5.3725  0.5838    -6.0780 -4.9550
     13  -5.4872  0.5841    -6.2228 -5.0862
     14  -5.4501  0.4804    -6.0410 -5.0936
     15  -5.4989  0.4054    -6.0464 -5.2672
     16  -5.5469  0.3544    -6.0557 -5.3063
     17  -5.5113  0.2961    -6.0082 -5.3000
     18  -5.5075  0.2480    -5.9926 -5.3021
     19  -5.5396  0.2169    -6.0046 -5.3426

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.1014  0.0590     0.0061  0.1898
      1   0.1014  0.0589     0.0061  0.1898
      2   0.0997  0.0597     0.0043  0.1896
      3   0.0999  0.0596     0.0042  0.1896
      4   0.0930  0.0610     0.0019  0.1884
      5   0.0348  0.0362     0.0001  0.1078
      6   0.0096  0.0082     0.0000  0.0223
      7   0.0117  0.0093     0.0000  0.0264
      8   0.0138  0.0101     0.0000  0.0296
      9   0.0154  0.0108     0.0001  0.0327
     10   0.0171  0.0110     0.0001  0.0343
     11   0.0187  0.0112     0.0006  0.0365
     12   0.0198  0.0116     0.0009  0.0385
     13   0.0197  0.0117     0.0008  0.0384
     14   0.0213  0.0119     0.0016  0.0402
     15   0.0229  0.0122     0.0024  0.0420
     16   0.0242  0.0126     0.0031  0.0445
     17   0.0260  0.0129     0.0046  0.0466
     18   0.0265  0.0127     0.0060  0.0469
     19   0.0280  0.0131     0.0072  0.0486

