Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -6.9165  1.5170    -8.2403 -4.8305
      1  -5.7734  0.9597    -7.0714 -4.5957
      2  -5.2187  0.7458    -6.0467 -4.3509
      3  -4.9244  0.6574    -5.5825 -4.1338
      4  -4.7324  0.6200    -5.2644 -3.9277
      5  -4.5052  0.6539    -5.0899 -3.5351
      6  -4.1706  0.7824    -4.9413 -2.9078
      7  -3.7664  0.9137    -4.7078 -2.2191
      8  -3.2069  1.1062    -4.4726 -1.3501
      9  -2.6273  1.3078    -4.3827 -0.6797
     10  -2.9286  1.0665    -4.2881 -1.5153
     11  -3.0912  0.8870    -4.2249 -2.0616
     12  -3.2197  0.7603    -4.2397 -2.4062
     13  -3.3250  0.6649    -4.2810 -2.6537
     14  -3.1667  0.6341    -4.0428 -2.5233
     15  -3.0763  0.5608    -3.8671 -2.4785
     16  -3.1351  0.4824    -3.8827 -2.6600
     17  -3.1828  0.4238    -3.8990 -2.7488
     18  -3.1072  0.3805    -3.7429 -2.7112
     19  -3.0585  0.3393    -3.6542 -2.6935

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.1028  0.0589     0.0039  0.1901
      1   0.1015  0.0596     0.0030  0.1899
      2   0.1008  0.0600     0.0030  0.1899
      3   0.0990  0.0602     0.0035  0.1896
      4   0.0970  0.0608     0.0038  0.1895
      5   0.0842  0.0602     0.0027  0.1860
      6   0.0494  0.0440     0.0010  0.1410
      7   0.0256  0.0229     0.0004  0.0679
      8   0.0128  0.0091     0.0001  0.0271
      9   0.0085  0.0048     0.0001  0.0139
     10   0.0094  0.0053     0.0001  0.0167
     11   0.0103  0.0056     0.0001  0.0182
     12   0.0111  0.0059     0.0003  0.0192
     13   0.0118  0.0060     0.0005  0.0198
     14   0.0120  0.0062     0.0005  0.0202
     15   0.0127  0.0064     0.0007  0.0208
     16   0.0135  0.0065     0.0009  0.0225
     17   0.0143  0.0067     0.0011  0.0237
     18   0.0150  0.0069     0.0013  0.0250
     19   0.0158  0.0071     0.0016  0.0259

