Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -6.4318  1.7277    -9.1854 -3.9662
      1  -5.0366  0.9843    -6.5137 -3.7948
      2  -4.3852  0.6910    -5.2592 -3.7164
      3  -3.9746  0.5935    -4.5899 -3.5354
      4  -3.8058  0.5480    -4.2614 -3.4236
      5  -3.6262  0.5971    -4.1160 -3.0347
      6  -3.2643  1.0397    -4.1712 -1.5958
      7  -2.7759  1.3823    -5.2155 -0.7425
      8  -3.0129  1.0852    -4.2655 -1.6687
      9  -2.7032  1.4458    -6.1183 -0.9695
     10  -2.5634  1.1792    -4.0508 -1.0480
     11  -2.6978  0.9672    -3.8082 -1.6280
     12  -2.4569  1.2960    -5.0013 -1.0672
     13  -2.3415  1.0483    -3.5825 -1.1117
     14  -2.4258  0.8737    -3.4736 -1.4834
     15  -2.5124  0.7483    -3.4684 -1.7531
     16  -2.7953  0.8986    -3.8650 -1.9681
     17  -2.7463  0.7285    -3.6869 -2.0030
     18  -2.6363  0.6626    -3.5220 -1.9384
     19  -2.6973  0.5805    -3.5458 -2.1150

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.1015  0.0590     0.0054  0.1899
      1   0.1014  0.0592     0.0049  0.1899
      2   0.1017  0.0591     0.0052  0.1899
      3   0.1014  0.0597     0.0043  0.1901
      4   0.1035  0.0597     0.0049  0.1906
      5   0.0971  0.0618     0.0031  0.1900
      6   0.0322  0.0309     0.0001  0.0922
      7   0.0127  0.0105     0.0000  0.0302
      8   0.0152  0.0114     0.0001  0.0337
      9   0.0091  0.0064     0.0000  0.0184
     10   0.0099  0.0061     0.0001  0.0188
     11   0.0110  0.0065     0.0001  0.0200
     12   0.0081  0.0047     0.0000  0.0134
     13   0.0086  0.0044     0.0001  0.0135
     14   0.0092  0.0046     0.0002  0.0140
     15   0.0098  0.0048     0.0003  0.0157
     16   0.0083  0.0039     0.0001  0.0129
     17   0.0085  0.0037     0.0003  0.0130
     18   0.0088  0.0038     0.0004  0.0132
     19   0.0093  0.0040     0.0004  0.0135

