trialNum matrixIndex leftValue leftTime rightValue rightTime choice
  0 1071 600.00  0.00 800.00 12.90  0
  1  654 370.00  0.00 800.00  6.44  1
  2  605 340.00  0.00 800.00 21.50  1
  3  732 410.00  0.00 800.00 26.00  0
  4  695 390.00  0.00 800.00 21.50  1
  5  732 410.00  0.00 800.00 52.00  0
  6  695 370.00  0.00 800.00 26.00  1
  7  732 430.00  0.00 800.00 21.50  0
  8  766 430.00  0.00 800.00 17.20  0
  9  677 380.00  0.00 800.00 21.50  0
 10  620 350.00  0.00 800.00 10.80  1
 11  675 380.00  0.00 800.00 12.90  1
 12  713 400.00  0.00 800.00 21.50  0
 13  586 330.00  0.00 800.00 17.20  0
 14 1420 790.00  0.00 800.00 260.00  0
 15  530 300.00  0.00 800.00 10.80  0
 16 1421 790.00  0.00 800.00 520.00  0
 17 1421 770.00  0.00 800.00 260.00  0
 18 1421 780.00  0.00 800.00 260.00  0
 19 1421 790.00  0.00 800.00 260.00  0
