trialNum matrixIndex leftValue leftTime rightValue rightTime choice
  0  806 450.00  0.00 800.00 104.00  0
  1  656 370.00  0.00 800.00 10.80  1
  2  822 460.00  0.00 800.00 26.00  1
  3  769 430.00  0.00 800.00 52.00  0
  4  661 370.00  0.00 800.00 52.00  0
  5  804 450.00  0.00 800.00 26.00  0
  6  731 410.00  0.00 800.00 21.50  0
  7 1421 790.00  0.00 800.00 520.00  0
  8  656 370.00  0.00 800.00 10.80  0
  9 1421 790.00  0.00 800.00 260.00  0
 10 1421 790.00  0.00 800.00 260.00  0
 11  654 370.00  0.00 800.00  6.44  1
 12  583 330.00  0.00 800.00  8.60  1
 13  530 300.00  0.00 800.00 10.80  0
 14 1421 790.00  0.00 800.00 520.00  0
 15  547 310.00  0.00 800.00  8.60  1
 16  873 490.00  0.00 800.00 12.90  0
 17  529 300.00  0.00 800.00  8.60  1
 18  837 470.00  0.00 800.00 12.90  0
 19  547 310.00  0.00 800.00  8.60  1
