Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -2.4743  1.5820    -4.8880 -0.2649
      1  -3.6060  0.9906    -4.9784 -2.4355
      2  -4.2679  0.7300    -5.1533 -3.6965
      3  -3.8534  0.6352    -4.4515 -3.4751
      4  -3.6827  0.6236    -4.1579 -3.2852
      5  -3.4841  1.0807    -5.1667 -2.2085
      6  -3.2531  1.5653    -7.2378 -1.1991
      7  -3.0988  1.2704    -5.5686 -1.4010
      8  -2.8085  1.8631    -7.5499 -0.5972
      9  -2.5601  1.5480    -6.1858 -0.6245
     10  -2.4041  1.2874    -4.1619 -0.6439
     11  -2.6248  1.0656    -3.9382 -1.3300
     12  -2.7375  0.8855    -3.8618 -1.7691
     13  -2.4963  1.2146    -4.4625 -1.2414
     14  -2.3976  0.9853    -3.6273 -1.3009
     15  -2.5036  0.8485    -3.6088 -1.6236
     16  -2.3731  0.7600    -3.3627 -1.5557
     17  -2.4479  0.6557    -3.3755 -1.7604
     18  -2.3459  0.5904    -3.1735 -1.6932
     19  -2.4088  0.5171    -3.2147 -1.8719

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.1000  0.0596     0.0038  0.1896
      1   0.0997  0.0596     0.0039  0.1896
      2   0.0996  0.0597     0.0037  0.1896
      3   0.0984  0.0601     0.0026  0.1894
      4   0.0986  0.0608     0.0022  0.1897
      5   0.0399  0.0380     0.0000  0.1151
      6   0.0138  0.0133     0.0000  0.0364
      7   0.0154  0.0132     0.0000  0.0380
      8   0.0069  0.0056     0.0000  0.0137
      9   0.0079  0.0053     0.0000  0.0141
     10   0.0086  0.0050     0.0001  0.0148
     11   0.0095  0.0054     0.0001  0.0172
     12   0.0104  0.0057     0.0001  0.0184
     13   0.0079  0.0042     0.0000  0.0129
     14   0.0083  0.0040     0.0001  0.0130
     15   0.0087  0.0041     0.0002  0.0134
     16   0.0092  0.0043     0.0003  0.0138
     17   0.0097  0.0045     0.0004  0.0149
     18   0.0102  0.0047     0.0005  0.0164
     19   0.0107  0.0049     0.0006  0.0174

