trialNum matrixIndex leftValue leftTime rightValue rightTime choice
  0 1343 750.00  0.00 800.00 21.50  0
  1  695 390.00  0.00 800.00 21.50  1
  2  698 390.00  0.00 800.00 104.00  0
  3  661 370.00  0.00 800.00 52.00  0
  4  732 410.00  0.00 800.00 26.00  0
  5  766 430.00  0.00 800.00 17.20  1
  6  732 420.00  0.00 800.00 52.00  0
  7  732 400.00  0.00 800.00 21.50  1
  8  732 420.00  0.00 800.00 52.00  0
  9  732 410.00  0.00 800.00 21.50  1
 10  732 410.00  0.00 800.00 52.00  0
 11  732 420.00  0.00 800.00 52.00  0
 12  732 410.00  0.00 800.00 52.00  0
 13  732 420.00  0.00 800.00 52.00  0
 14  732 390.00  0.00 800.00 21.50  1
 15  732 390.00  0.00 800.00 52.00  0
 16  732 420.00  0.00 800.00 21.50  1
 17  732 430.00  0.00 800.00 52.00  0
 18  732 430.00  0.00 800.00 21.50  1
 19  732 410.00  0.00 800.00 52.00  0
