Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -4.6117  2.7301    -9.0002 -0.4847
      1  -7.0460  1.4043    -7.9006 -5.1488
      2  -5.9042  0.8601    -7.0833 -5.0359
      3  -5.3483  0.6808    -6.0646 -4.8585
      4  -5.0490  0.6720    -5.6628 -4.5262
      5  -4.8477  0.7588    -5.4403 -3.7913
      6  -4.1700  1.3511    -5.3201 -1.1205
      7  -3.0080  1.6315    -5.1740 -0.4169
      8  -2.0514  1.5627    -4.6993 -0.2194
      9  -2.7407  1.4016    -4.9659 -0.7719
     10  -3.1509  1.2043    -4.9883 -1.5682
     11  -2.7435  1.2412    -4.7048 -1.1955
     12  -2.6631  1.0601    -4.2549 -1.2469
     13  -2.9055  0.9264    -4.3553 -1.8078
     14  -2.7027  0.8341    -3.9152 -1.6822
     15  -2.8310  0.7258    -3.9517 -2.0057
     16  -2.7068  0.6416    -3.6742 -1.9418
     17  -2.7896  0.5632    -3.7114 -2.1557
     18  -2.7011  0.5003    -3.5349 -2.1246
     19  -2.7427  0.4452    -3.5512 -2.2168

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.1017  0.0587     0.0068  0.1898
      1   0.1016  0.0589     0.0064  0.1898
      2   0.1005  0.0593     0.0053  0.1897
      3   0.1006  0.0596     0.0048  0.1898
      4   0.0996  0.0600     0.0041  0.1897
      5   0.0966  0.0611     0.0031  0.1894
      6   0.0337  0.0343     0.0001  0.1024
      7   0.0101  0.0072     0.0001  0.0206
      8   0.0076  0.0038     0.0001  0.0123
      9   0.0078  0.0041     0.0001  0.0127
     10   0.0082  0.0043     0.0001  0.0133
     11   0.0078  0.0041     0.0001  0.0129
     12   0.0082  0.0039     0.0001  0.0130
     13   0.0086  0.0041     0.0002  0.0134
     14   0.0090  0.0044     0.0003  0.0138
     15   0.0096  0.0046     0.0004  0.0154
     16   0.0101  0.0049     0.0005  0.0169
     17   0.0107  0.0051     0.0006  0.0179
     18   0.0113  0.0054     0.0007  0.0188
     19   0.0118  0.0055     0.0008  0.0193

