Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -5.3825  2.2974    -9.0785 -1.9373
      1  -3.5868  1.3095    -5.6519 -1.7409
      2  -2.5493  0.8265    -3.6587 -1.6177
      3  -3.0782  0.6067    -3.7814 -2.6449
      4  -3.3522  0.5421    -3.9348 -3.0479
      5  -3.1834  0.4737    -3.6215 -2.9543
      6  -3.1867  0.3588    -3.6057 -3.0162
      7  -3.1724  0.2639    -3.5779 -3.0205
      8  -3.1841  0.2048    -3.5780 -3.1468
      9  -3.1794  0.1614    -3.5650 -3.1493
     10  -3.1767  0.1353    -3.5557 -3.1510
     11  -3.0924  0.2100    -3.4195 -2.9364
     12  -3.1545  0.1645    -3.4239 -3.0503
     13  -3.1580  0.1318    -3.4236 -3.0894
     14  -3.1749  0.1085    -3.4262 -3.1744
     15  -3.2645  0.2499    -3.6793 -3.1786
     16  -3.2540  0.2024    -3.6692 -3.1786
     17  -3.2919  0.2018    -3.6821 -3.1852
     18  -3.3077  0.1871    -3.6851 -3.1891
     19  -3.2378  0.1615    -3.6528 -3.1809

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.1028  0.0584     0.0076  0.1900
      1   0.1029  0.0583     0.0077  0.1900
      2   0.1028  0.0584     0.0074  0.1900
      3   0.1029  0.0583     0.0076  0.1900
      4   0.1019  0.0584     0.0073  0.1898
      5   0.1033  0.0574     0.0092  0.1897
      6   0.1079  0.0553     0.0157  0.1903
      7   0.1094  0.0543     0.0196  0.1905
      8   0.1138  0.0528     0.0243  0.1911
      9   0.1146  0.0523     0.0263  0.1912
     10   0.1152  0.0518     0.0279  0.1912
     11   0.0796  0.0444     0.0166  0.1633
     12   0.0838  0.0450     0.0186  0.1674
     13   0.0857  0.0446     0.0211  0.1683
     14   0.0921  0.0458     0.0228  0.1740
     15   0.0448  0.0248     0.0100  0.0888
     16   0.0458  0.0245     0.0115  0.0894
     17   0.0441  0.0234     0.0115  0.0858
     18   0.0453  0.0238     0.0126  0.0881
     19   0.0511  0.0266     0.0143  0.0986

