Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -3.2949  2.1339    -7.1826 -0.3385
      1  -1.5500  1.1425    -3.1013 -0.1702
      2  -0.7875  0.8880    -1.6207 -0.0910
      3  -0.4104  0.8240    -0.9939 -0.0516
      4  -0.6825  0.8916    -1.2542 -0.3271
      5  -0.5979  0.6549    -1.0093 -0.3265
      6  -0.9081  1.1103    -1.7655 -0.4168
      7  -0.9640  1.0103    -1.6212 -0.5796
      8  -0.9308  0.8107    -1.4125 -0.6960
      9  -1.3350  1.3986    -4.5432 -0.7402
     10  -1.1375  1.0996    -2.1106 -0.7373
     11  -1.3772  1.3108    -4.0288 -0.8115
     12  -2.3823  2.1735    -7.9526 -0.8055
     13  -1.9741  1.7743    -6.9117 -0.8252
     14  -1.7066  1.3927    -4.9267 -0.8369
     15  -1.5496  1.0802    -2.9007 -0.8436
     16  -1.4627  0.8489    -2.5615 -0.8473
     17  -1.3483  0.6927    -2.2332 -0.8326
     18  -1.2639  0.5748    -2.0240 -0.8189
     19  -1.2010  0.4818    -1.8436 -0.8085

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.0992  0.0592     0.0052  0.1893
      1   0.1011  0.0592     0.0053  0.1898
      2   0.1013  0.0590     0.0059  0.1898
      3   0.1017  0.0585     0.0070  0.1897
      4   0.0948  0.0598     0.0033  0.1884
      5   0.1009  0.0577     0.0091  0.1893
      6   0.0573  0.0444     0.0001  0.1434
      7   0.0635  0.0467     0.0005  0.1530
      8   0.0712  0.0473     0.0034  0.1592
      9   0.0287  0.0235     0.0001  0.0707
     10   0.0327  0.0236     0.0001  0.0743
     11   0.0234  0.0170     0.0001  0.0519
     12   0.0080  0.0075     0.0000  0.0192
     13   0.0095  0.0072     0.0000  0.0198
     14   0.0104  0.0069     0.0000  0.0202
     15   0.0110  0.0067     0.0001  0.0204
     16   0.0113  0.0065     0.0004  0.0205
     17   0.0123  0.0067     0.0006  0.0219
     18   0.0132  0.0070     0.0008  0.0235
     19   0.0142  0.0071     0.0010  0.0248

