Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -5.7993  2.0645    -9.1206 -2.7385
      1  -4.0111  1.0996    -5.7010 -2.5316
      2  -3.1115  0.7296    -3.9848 -2.4075
      3  -2.6951  0.6537    -3.2900 -2.2359
      4  -2.5278  0.5915    -2.9939 -2.1311
      5  -2.3583  0.6235    -2.8256 -1.8486
      6  -2.1027  1.0535    -2.9101 -0.9084
      7  -1.8152  1.3343    -4.3589 -0.4658
      8  -1.9354  1.1161    -3.0936 -0.9265
      9  -1.9753  0.9032    -2.6627 -1.3299
     10  -2.0401  0.7737    -2.6305 -1.5922
     11  -2.1498  0.7602    -2.7550 -1.7295
     12  -2.1729  0.6416    -2.7210 -1.8696
     13  -2.1081  0.5305    -2.5833 -1.8642
     14  -2.1420  0.4576    -2.5939 -1.9091
     15  -2.1063  0.3645    -2.5183 -1.9041
     16  -2.1238  0.2977    -2.5263 -1.9610
     17  -2.1103  0.2294    -2.4766 -1.9610
     18  -2.0806  0.2311    -2.3710 -1.9145
     19  -2.1171  0.2466    -2.4404 -2.0091

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.1022  0.0586     0.0068  0.1899
      1   0.1021  0.0588     0.0061  0.1899
      2   0.1017  0.0590     0.0053  0.1899
      3   0.1016  0.0597     0.0044  0.1901
      4   0.1032  0.0594     0.0055  0.1904
      5   0.0967  0.0610     0.0038  0.1897
      6   0.0351  0.0325     0.0001  0.0986
      7   0.0164  0.0139     0.0001  0.0403
      8   0.0198  0.0151     0.0001  0.0457
      9   0.0228  0.0157     0.0001  0.0490
     10   0.0255  0.0166     0.0008  0.0536
     11   0.0258  0.0166     0.0008  0.0539
     12   0.0281  0.0172     0.0018  0.0573
     13   0.0307  0.0178     0.0034  0.0608
     14   0.0330  0.0185     0.0048  0.0644
     15   0.0355  0.0187     0.0073  0.0671
     16   0.0379  0.0191     0.0084  0.0699
     17   0.0392  0.0189     0.0098  0.0710
     18   0.0388  0.0187     0.0097  0.0699
     19   0.0376  0.0182     0.0091  0.0679

