Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -6.0165  1.9866    -9.1469 -3.0094
      1  -4.4566  1.1881    -6.2197 -2.6954
      2  -3.6178  0.8618    -4.7041 -2.3822
      3  -3.0080  0.7793    -3.7864 -1.9018
      4  -3.3352  0.5699    -3.8922 -3.0129
      5  -3.1695  0.5714    -3.6275 -2.8819
      6  -2.9570  1.0691    -4.2124 -1.6073
      7  -2.6575  1.5779    -6.6676 -0.7992
      8  -2.4822  1.2858    -4.5696 -0.8398
      9  -2.6609  1.0343    -3.7974 -1.5192
     10  -2.7520  0.8355    -3.5918 -2.0037
     11  -2.8091  0.6846    -3.5220 -2.2998
     12  -2.9280  0.6592    -3.6366 -2.4786
     13  -2.8628  0.5309    -3.4078 -2.4777
     14  -2.8963  0.4376    -3.4073 -2.6473
     15  -2.9395  0.3804    -3.4174 -2.6962
     16  -3.0810  0.5271    -3.6842 -2.7697
     17  -3.0327  0.4189    -3.5615 -2.7674
     18  -2.9982  0.3398    -3.4231 -2.7621
     19  -2.9432  0.3127    -3.3943 -2.7207

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.1062  0.0584     0.0061  0.1907
      1   0.1048  0.0589     0.0054  0.1905
      2   0.1025  0.0597     0.0049  0.1903
      3   0.0932  0.0610     0.0029  0.1886
      4   0.1067  0.0595     0.0053  0.1912
      5   0.1050  0.0598     0.0045  0.1909
      6   0.0436  0.0409     0.0001  0.1251
      7   0.0135  0.0130     0.0000  0.0359
      8   0.0148  0.0129     0.0000  0.0372
      9   0.0179  0.0140     0.0001  0.0416
     10   0.0207  0.0148     0.0001  0.0459
     11   0.0233  0.0154     0.0008  0.0492
     12   0.0240  0.0161     0.0008  0.0515
     13   0.0263  0.0164     0.0018  0.0540
     14   0.0286  0.0169     0.0030  0.0573
     15   0.0307  0.0177     0.0039  0.0609
     16   0.0220  0.0124     0.0015  0.0415
     17   0.0237  0.0124     0.0025  0.0434
     18   0.0252  0.0125     0.0039  0.0451
     19   0.0259  0.0127     0.0044  0.0463

