Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -2.2148  1.4634    -4.3806 -0.2378
      1  -3.3541  0.9056    -4.4692 -2.4169
      2  -3.8801  0.7262    -4.6684 -3.4123
      3  -4.1528  0.6932    -4.9106 -3.7838
      4  -4.3421  0.7434    -5.4093 -4.0479
      5  -4.2220  0.4616    -4.5617 -4.0537
      6  -4.2375  0.3590    -4.5245 -4.2213
      7  -4.2352  0.2786    -4.4903 -4.2230
      8  -4.2338  0.2249    -4.4783 -4.2244
      9  -4.2326  0.1907    -4.4777 -4.2250
     10  -4.2239  0.1171    -4.4753 -4.2250
     11  -4.2239  0.0996    -4.4750 -4.2256
     12  -4.3236  0.2522    -4.7379 -4.2318
     13  -4.3220  0.2278    -4.7357 -4.2325
     14  -4.3207  0.2128    -4.7338 -4.2331
     15  -4.3027  0.1590    -4.7160 -4.2325
     16  -4.2423  0.1059    -4.6197 -4.2281
     17  -4.2422  0.0989    -4.6176 -4.2285
     18  -4.2421  0.0948    -4.6160 -4.2287
     19  -4.2419  0.0922    -4.6146 -4.2289

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.1000  0.0597     0.0033  0.1897
      1   0.0997  0.0600     0.0025  0.1896
      2   0.0997  0.0601     0.0024  0.1897
      3   0.0984  0.0602     0.0022  0.1894
      4   0.0968  0.0615     0.0016  0.1895
      5   0.1110  0.0573     0.0090  0.1914
      6   0.1195  0.0542     0.0176  0.1925
      7   0.1211  0.0528     0.0229  0.1926
      8   0.1224  0.0518     0.0269  0.1927
      9   0.1232  0.0512     0.0291  0.1927
     10   0.1244  0.0502     0.0328  0.1928
     11   0.1250  0.0497     0.0345  0.1928
     12   0.0663  0.0394     0.0120  0.1409
     13   0.0670  0.0392     0.0133  0.1413
     14   0.0677  0.0390     0.0143  0.1417
     15   0.0698  0.0385     0.0170  0.1430
     16   0.0780  0.0403     0.0209  0.1533
     17   0.0786  0.0401     0.0216  0.1536
     18   0.0789  0.0400     0.0221  0.1538
     19   0.0793  0.0399     0.0226  0.1540

