Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -2.2148  1.4634    -4.3806 -0.2378
      1  -3.2245  0.9426    -4.4553 -2.1741
      2  -3.7441  0.7174    -4.5646 -3.1787
      3  -4.1464  0.6953    -4.9076 -3.7577
      4  -4.3405  0.7443    -5.4110 -4.0391
      5  -4.2202  0.4630    -4.5635 -4.0455
      6  -4.2372  0.3598    -4.5269 -4.2210
      7  -4.2230  0.2460    -4.4759 -4.2219
      8  -4.2230  0.1840    -4.4753 -4.2234
      9  -4.2196  0.1350    -4.4737 -4.2237
     10  -4.2994  0.3296    -4.7203 -4.2254
     11  -4.2986  0.2587    -4.7168 -4.2279
     12  -4.2886  0.2031    -4.7051 -4.2281
     13  -4.2889  0.1724    -4.7040 -4.2294
     14  -4.2893  0.1538    -4.7033 -4.2304
     15  -4.2362  0.1090    -4.5934 -4.2266
     16  -4.2365  0.0969    -4.5916 -4.2272
     17  -4.2188  0.4377    -4.7181 -3.9921
     18  -4.1913  0.3500    -4.6632 -3.9915
     19  -4.1743  0.2804    -4.6075 -3.9912

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.1000  0.0597     0.0033  0.1897
      1   0.1001  0.0598     0.0034  0.1897
      2   0.1008  0.0595     0.0040  0.1898
      3   0.0975  0.0605     0.0022  0.1893
      4   0.0963  0.0617     0.0015  0.1895
      5   0.1105  0.0576     0.0084  0.1914
      6   0.1192  0.0543     0.0169  0.1924
      7   0.1221  0.0521     0.0257  0.1926
      8   0.1233  0.0511     0.0296  0.1927
      9   0.1244  0.0502     0.0327  0.1928
     10   0.0665  0.0398     0.0104  0.1414
     11   0.0677  0.0394     0.0129  0.1420
     12   0.0696  0.0389     0.0156  0.1432
     13   0.0703  0.0387     0.0168  0.1435
     14   0.0710  0.0385     0.0179  0.1439
     15   0.0782  0.0403     0.0209  0.1534
     16   0.0788  0.0401     0.0218  0.1537
     17   0.0234  0.0117     0.0025  0.0410
     18   0.0249  0.0116     0.0044  0.0425
     19   0.0260  0.0115     0.0069  0.0438

