Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -3.7516  2.9852    -8.8792 -0.1148
      1  -3.2038  2.9906    -8.7402 -0.0811
      2  -2.5570  2.8724    -8.4778 -0.0613
      3  -1.8351  2.5573    -7.9477 -0.0492
      4  -1.3198  2.1684    -6.9777 -0.0434
      5  -2.7296  2.4944    -8.1707 -0.1836
      6  -2.3152  2.2407    -7.4518 -0.1621
      7  -1.6907  1.8914    -6.4170 -0.1278
      8  -1.4452  1.5820    -4.8251 -0.1206
      9  -2.2817  1.7386    -6.1939 -0.3769
     10  -2.1104  1.5131    -5.1184 -0.3721
     11  -1.6218  1.3078    -3.8213 -0.2696
     12  -2.0331  1.2874    -4.3085 -0.6140
     13  -2.4038  1.2589    -4.7415 -1.0687
     14  -2.1235  1.0947    -3.7193 -0.9495
     15  -2.3238  1.0183    -3.8571 -1.3029
     16  -2.2681  0.8672    -3.6248 -1.3263
     17  -2.0844  0.7660    -3.1958 -1.2063
     18  -2.2185  0.7026    -3.3096 -1.4434
     19  -2.0959  0.6224    -3.0552 -1.3836

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.0050  0.0141     0.0000  0.0272
      1   0.0080  0.0172     0.0000  0.0394
      2   0.0116  0.0198     0.0000  0.0491
      3   0.0154  0.0217     0.0000  0.0570
      4   0.0183  0.0225     0.0000  0.0615
      5   0.0052  0.0047     0.0000  0.0110
      6   0.0063  0.0045     0.0000  0.0118
      7   0.0072  0.0046     0.0000  0.0127
      8   0.0078  0.0042     0.0001  0.0129
      9   0.0065  0.0033     0.0000  0.0090
     10   0.0070  0.0029     0.0001  0.0094
     11   0.0072  0.0029     0.0001  0.0104
     12   0.0071  0.0030     0.0001  0.0102
     13   0.0070  0.0029     0.0001  0.0097
     14   0.0073  0.0030     0.0001  0.0108
     15   0.0075  0.0030     0.0001  0.0112
     16   0.0077  0.0028     0.0003  0.0113
     17   0.0079  0.0030     0.0003  0.0120
     18   0.0081  0.0032     0.0004  0.0124
     19   0.0085  0.0034     0.0004  0.0129

