trialNum matrixIndex leftValue leftTime rightValue rightTime choice
  0 1177 660.00  0.00 800.00  8.60  1
  1  791 440.00  0.00 800.00 520.00  0
  2  753 420.00  0.00 800.00 156.00  0
  3  608 340.00  0.00 800.00 104.00  0
  4  751 420.00  0.00 800.00 52.00  1
  5  751 420.00  0.00 800.00 104.00  0
  6  751 410.00  0.00 800.00 26.00  1
  7  751 410.00  0.00 800.00 26.00  0
  8    0  10.00  0.00 800.00  0.43  1
  9    0  10.00  0.00 800.00  0.71  1
 10    0  20.00  0.00 800.00  0.71  1
 11  660 370.00  0.00 800.00 26.00  1
 12  895 500.00  0.00 800.00 52.00  0
 13  589 330.00  0.00 800.00 52.00  0
 14  588 330.00  0.00 800.00 26.00  1
 15  769 430.00  0.00 800.00 52.00  0
 16  624 350.00  0.00 800.00 26.00  1
 17  751 420.00  0.00 800.00 52.00  0
 18  660 370.00  0.00 800.00 26.00  1
 19  589 330.00  0.00 800.00 52.00  0
