Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -4.6111  2.7304    -9.0002 -0.4840
      1  -2.1743  1.3965    -4.3371 -0.2362
      2  -3.3222  0.8224    -4.4467 -2.4158
      3  -2.7916  0.6223    -3.4888 -2.3025
      4  -2.5055  0.5759    -3.0351 -2.1354
      5  -2.6825  0.5251    -3.1366 -2.4546
      6  -2.6312  0.4024    -2.8988 -2.4526
      7  -2.4933  0.7807    -2.9764 -1.9048
      8  -2.6558  0.8069    -3.1504 -2.2315
      9  -2.6921  0.6748    -3.1117 -2.4254
     10  -2.7059  1.1095    -4.7946 -2.0412
     11  -2.6010  0.8414    -3.1425 -2.1419
     12  -2.6768  0.7976    -3.1613 -2.3686
     13  -2.6482  1.0488    -4.1778 -2.0517
     14  -3.2105  2.1958    -8.3630 -0.8489
     15  -2.8451  1.8573    -7.7506 -1.0597
     16  -2.5694  1.4960    -6.5569 -1.2123
     17  -2.3935  1.1752    -4.3733 -1.3261
     18  -2.2905  0.9225    -3.1555 -1.3659
     19  -2.3394  0.7640    -3.1151 -1.6250

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.1018  0.0587     0.0069  0.1898
      1   0.1019  0.0587     0.0069  0.1899
      2   0.1012  0.0589     0.0060  0.1898
      3   0.1010  0.0588     0.0063  0.1897
      4   0.1005  0.0592     0.0057  0.1897
      5   0.1026  0.0587     0.0069  0.1900
      6   0.1125  0.0561     0.0133  0.1915
      7   0.0553  0.0416     0.0007  0.1340
      8   0.0529  0.0390     0.0001  0.1254
      9   0.0607  0.0406     0.0018  0.1349
     10   0.0314  0.0244     0.0000  0.0739
     11   0.0341  0.0239     0.0001  0.0753
     12   0.0353  0.0236     0.0001  0.0754
     13   0.0261  0.0194     0.0001  0.0591
     14   0.0055  0.0062     0.0000  0.0138
     15   0.0071  0.0063     0.0000  0.0156
     16   0.0083  0.0060     0.0000  0.0168
     17   0.0090  0.0057     0.0000  0.0173
     18   0.0095  0.0055     0.0001  0.0176
     19   0.0104  0.0058     0.0003  0.0189

