Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -2.2148  1.4634    -4.3806 -0.2378
      1  -3.2245  0.9426    -4.4553 -2.1741
      2  -3.8778  0.7304    -4.6706 -3.3932
      3  -4.1529  0.6959    -4.9183 -3.7807
      4  -4.3433  0.7464    -5.4255 -4.0464
      5  -4.8607  1.2994    -8.0058 -3.9736
      6  -5.7613  1.7504    -8.9371 -2.9407
      7  -6.6335  1.9441    -9.0391 -2.4432
      8  -6.8489  1.7062    -8.6304 -4.0560
      9  -6.0174  1.5695    -8.7052 -3.2858
     10  -5.6637  1.3084    -7.8260 -3.7564
     11  -5.7247  1.1268    -7.6335 -4.3972
     12  -6.1987  1.3482    -8.4021 -4.2441
     13  -6.2813  1.1695    -8.3350 -4.8488
     14  -5.9864  0.9978    -7.5529 -4.7820
     15  -6.2804  1.0202    -7.8939 -5.1151
     16  -6.1277  0.8754    -7.4252 -5.1084
     17  -6.3244  0.8416    -7.6076 -5.4292
     18  -6.2052  0.7315    -7.2922 -5.3851
     19  -6.3154  0.6588    -7.3478 -5.6072

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.1000  0.0597     0.0033  0.1897
      1   0.1001  0.0598     0.0034  0.1897
      2   0.0993  0.0602     0.0023  0.1896
      3   0.0982  0.0603     0.0022  0.1894
      4   0.0966  0.0616     0.0015  0.1895
      5   0.0357  0.0367     0.0000  0.1092
      6   0.0098  0.0086     0.0000  0.0238
      7   0.0063  0.0041     0.0000  0.0110
      8   0.0070  0.0037     0.0000  0.0114
      9   0.0071  0.0042     0.0000  0.0123
     10   0.0077  0.0045     0.0000  0.0131
     11   0.0083  0.0042     0.0001  0.0132
     12   0.0070  0.0035     0.0000  0.0110
     13   0.0074  0.0031     0.0001  0.0112
     14   0.0077  0.0033     0.0001  0.0119
     15   0.0076  0.0033     0.0001  0.0118
     16   0.0080  0.0035     0.0002  0.0124
     17   0.0082  0.0037     0.0002  0.0128
     18   0.0086  0.0039     0.0003  0.0132
     19   0.0090  0.0041     0.0004  0.0136

