trialNum matrixIndex leftValue leftTime rightValue rightTime choice
  0  608 340.00  0.00 800.00 104.00  1
  1  791 440.00  0.00 800.00 520.00  0
  2  664 370.00  0.00 800.00 260.00  1
  3  844 470.00  0.00 800.00 260.00  1
  4  701 390.00  0.00 800.00 520.00  0
  5  593 330.00  0.00 800.00 520.00  0
  6  611 340.00  0.00 800.00 520.00  0
  7  718 400.00  0.00 800.00 260.00  1
  8  611 320.00  0.00 800.00 260.00  1
  9  611 320.00  0.00 800.00 260.00  1
 10  862 480.00  0.00 800.00 260.00  1
 11  844 470.00  0.00 800.00 260.00  1
 12  575 320.00  0.00 800.00 520.00  1
 13  755 420.00  0.00 800.00 520.00  1
 14  953 530.00  0.00 800.00 520.00  0
 15  863 480.00  0.00 800.00 520.00  1
 16   10  10.00  0.00 800.00 17.20  1
 17   10  30.00  0.00 800.00 12.90  1
 18 1025 570.00  0.00 800.00 520.00  0
 19 1025 560.00  0.00 800.00 260.00  1
