Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -3.3938  2.0778    -6.7014 -0.3578
      1  -5.0753  1.2126    -6.9973 -3.5331
      2  -5.8942  0.8944    -7.4571 -5.0404
      3  -5.3820  0.5866    -6.0523 -4.9798
      4  -5.1062  0.5046    -5.6542 -4.7891
      5  -4.9481  0.5035    -5.4401 -4.5625
      6  -5.0174  0.3392    -5.4436 -5.0061
      7  -5.0296  0.2493    -5.4375 -5.0126
      8  -5.0345  0.1918    -5.4334 -5.0161
      9  -4.9870  0.5088    -5.4662 -4.7917
     10  -4.8602  0.8189    -5.5300 -4.3220
     11  -4.8869  0.6211    -5.4561 -4.6578
     12  -4.7978  0.6443    -5.3104 -4.5380
     13  -4.7578  0.5483    -5.2325 -4.5569
     14  -4.7393  0.4386    -5.1721 -4.5931
     15  -4.7404  0.3299    -5.1455 -4.6384
     16  -4.7410  0.2531    -5.1239 -4.6740
     17  -4.7540  0.1917    -5.1259 -4.7467
     18  -4.7425  0.1517    -5.0028 -4.7469
     19  -4.7285  0.8541    -5.4051 -4.0310

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.1003  0.0593     0.0053  0.1897
      1   0.0997  0.0595     0.0052  0.1896
      2   0.0989  0.0596     0.0054  0.1895
      3   0.1028  0.0586     0.0069  0.1901
      4   0.1023  0.0588     0.0069  0.1900
      5   0.1006  0.0595     0.0057  0.1898
      6   0.1127  0.0557     0.0146  0.1915
      7   0.1165  0.0535     0.0219  0.1918
      8   0.1194  0.0519     0.0272  0.1921
      9   0.0584  0.0388     0.0035  0.1302
     10   0.0345  0.0261     0.0001  0.0804
     11   0.0373  0.0257     0.0005  0.0823
     12   0.0388  0.0285     0.0001  0.0907
     13   0.0441  0.0304     0.0016  0.0991
     14   0.0489  0.0311     0.0042  0.1041
     15   0.0505  0.0306     0.0073  0.1052
     16   0.0518  0.0303     0.0089  0.1060
     17   0.0549  0.0300     0.0120  0.1085
     18   0.0587  0.0304     0.0144  0.1125
     19   0.0160  0.0101     0.0001  0.0312

