Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -1.9892  1.6288    -5.2298 -0.1993
      1  -2.9803  1.4368    -6.7116 -1.8766
      2  -3.8284  1.6080    -8.0682 -2.8252
      3  -3.1112  0.7814    -3.6784 -2.7157
      4  -2.9381  0.7109    -3.3691 -2.5681
      5  -2.9585  0.5441    -3.3330 -2.9035
      6  -2.9179  0.3968    -3.1588 -2.9044
      7  -2.9166  0.2891    -3.1576 -2.9111
      8  -2.9068  0.2057    -3.1542 -2.9115
      9  -2.9066  0.1503    -3.1539 -2.9137
     10  -2.9763  0.4832    -3.3729 -2.9121
     11  -2.9345  0.3750    -3.2079 -2.9117
     12  -3.0985  0.8226    -3.6281 -2.9068
     13  -3.0254  0.6773    -3.4088 -2.9077
     14  -2.9731  0.5347    -3.3616 -2.9086
     15  -2.9380  0.4166    -3.2516 -2.9092
     16  -2.9850  0.5447    -3.3774 -2.9100
     17  -2.9447  0.4461    -3.2747 -2.9097
     18  -2.9237  0.3355    -3.1626 -2.9106
     19  -2.9313  0.3299    -3.2342 -2.9125

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.0957  0.0611     0.0013  0.1891
      1   0.0920  0.0619     0.0010  0.1885
      2   0.0816  0.0633     0.0001  0.1867
      3   0.1037  0.0602     0.0016  0.1905
      4   0.1029  0.0603     0.0018  0.1905
      5   0.1151  0.0562     0.0104  0.1920
      6   0.1229  0.0527     0.0224  0.1928
      7   0.1280  0.0494     0.0354  0.1933
      8   0.1305  0.0474     0.0426  0.1935
      9   0.1341  0.0452     0.0501  0.1938
     10   0.0772  0.0414     0.0125  0.1516
     11   0.0836  0.0409     0.0197  0.1569
     12   0.0456  0.0274     0.0001  0.0905
     13   0.0493  0.0270     0.0017  0.0935
     14   0.0528  0.0264     0.0081  0.0958
     15   0.0559  0.0259     0.0133  0.0983
     16   0.0482  0.0233     0.0076  0.0855
     17   0.0509  0.0230     0.0114  0.0876
     18   0.0532  0.0224     0.0156  0.0891
     19   0.0535  0.0224     0.0163  0.0893

