Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -4.6114  2.7302    -9.0002 -0.4844
      1  -2.2999  1.4592    -4.5797 -0.2492
      2  -3.4566  0.8618    -4.6921 -2.4411
      3  -2.9248  0.6231    -3.6845 -2.3878
      4  -2.6386  0.5143    -3.1637 -2.2678
      5  -2.9169  0.5004    -3.3808 -2.6695
      6  -2.9207  0.3763    -3.3623 -2.7232
      7  -2.8819  0.2796    -3.1597 -2.7177
      8  -2.8694  0.2153    -3.1529 -2.7176
      9  -2.8730  0.1642    -3.1527 -2.7367
     10  -2.8756  0.1316    -3.1526 -2.7515
     11  -2.8683  0.1174    -3.1502 -2.7365
     12  -2.8731  0.0999    -3.1504 -2.7548
     13  -2.8745  0.0909    -3.1504 -2.7618
     14  -2.8752  0.0859    -3.1504 -2.7659
     15  -2.8707  0.0879    -3.1497 -2.7495
     16  -2.8969  0.0396    -3.1512 -2.9100
     17  -2.8979  0.0344    -3.1513 -2.9110
     18  -2.8417  0.1168    -3.1479 -2.6955
     19  -2.7080  0.1265    -3.1154 -2.6562

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.1018  0.0587     0.0069  0.1898
      1   0.1019  0.0587     0.0070  0.1899
      2   0.1018  0.0588     0.0065  0.1899
      3   0.1022  0.0585     0.0074  0.1899
      4   0.1034  0.0582     0.0083  0.1901
      5   0.1000  0.0588     0.0068  0.1895
      6   0.1046  0.0569     0.0121  0.1900
      7   0.1130  0.0544     0.0193  0.1913
      8   0.1179  0.0524     0.0254  0.1919
      9   0.1197  0.0511     0.0297  0.1920
     10   0.1212  0.0502     0.0330  0.1921
     11   0.1258  0.0491     0.0374  0.1930
     12   0.1277  0.0479     0.0411  0.1931
     13   0.1284  0.0474     0.0429  0.1932
     14   0.1289  0.0470     0.0440  0.1932
     15   0.1324  0.0461     0.0475  0.1938
     16   0.1388  0.0436     0.0555  0.1946
     17   0.1394  0.0431     0.0571  0.1946
     18   0.0880  0.0397     0.0300  0.1618
     19   0.0707  0.0308     0.0254  0.1254

